"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","website","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","status","id_destination","price_category","top_tags","type","English","non-English","local"
"g799606-d3808208","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Charisma Cafe & Bar']","Charisma Cafe & Bar","Claimed",4.5,"September 30, 2015","Nam. SNP 74/28, Zvolen Slovakia",48.57694,19.12639,"#32 of 40 Restaurants in Zvolen","#5 of 6 Cafe in Zvolen",3,0,,,"Cafe","Breakfast, Lunch, Dinner",,"Outdoor Seating","True","True",,,,,,1,2,0,0,0,"English (2), Slovak (1)","in rating","g799606-d3808208","$","Cafe","Restaurants",2,1,1
"g799606-d4769801","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Divadelna Restauracia']","Divadelna Restauracia","Unclaimed",3.5,"June 5, 2019","Divadelna 3, Zvolen 960 01 Slovakia",48.5786,19.12749,"#31 of 40 Restaurants in Zvolen","#31 of 40 Restaurants in Zvolen",7,0,,,,,,,"False","False","http://www.divadelna.sk",40,40,40,,2,1,3,1,0,"Slovak (6), English (1)","in rating","g799606-d4769801","$$ - $$$",,"Restaurants",1,6,6
"g799606-d4769919","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Restauracia Centrum']","Restauracia Centrum","Unclaimed",3.5,"February 27, 2020","J. Kozacheka 8, Zvolen 960 01 Slovakia",48.57727,19.12898,"#29 of 40 Restaurants in Zvolen","#29 of 40 Restaurants in Zvolen",8,0,,,,,,,"False","False",,,,,,1,2,5,0,0,"English, Russian (1), Slovak (7)","in rating","g799606-d4769919","$$ - $$$",,"Restaurants",0,8,7
"g799606-d4770013","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Restaurant Tenis']","Restaurant Tenis","Unclaimed",4.5,"January 29, 2019","Neresnicka cesta 13 Hotel Tenis, Zvolen 960 01 Slovakia",48.56594,19.13528,"#12 of 40 Restaurants in Zvolen","#12 of 40 Restaurants in Zvolen",12,0,,,,,,,"False","False",,,,,,6,5,1,0,0,"English (3), Dutch (1), Slovak (7), Czech (1)","in rating","g799606-d4770013","$$ - $$$",,"Restaurants",3,9,7
"g799606-d4770019","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Sucha Korka']","Sucha Korka","Unclaimed",4,"November 24, 2019","Neresnicka cesta 60, Zvolen 960 01 Slovakia",48.55791,19.13203,"#4 of 40 Restaurants in Zvolen","#3 of 13 European in Zvolen",33,0,,,"European, Central European","Dinner",,"Reservations","False","True","http://www.suchakorka.sk",45,45,45,,12,18,2,1,0,"Slovak (22), Russian (2), Polish (1), Dutch (1), English (6), Italian (1)","in rating","g799606-d4770019","$$ - $$$","European, Central European","Restaurants",6,27,22
"g799606-d4770024","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Koliba Neresnica']","Koliba Neresnica","Unclaimed",4.5,"September 19, 2023","Neresnica cesta 2563/19, Zvolen Slovakia",48.564255,19.133772,"#3 of 40 Restaurants in Zvolen","#1 of 2 Soups in Zvolen",56,0,,,"European, Soups, Eastern European, Central European","Lunch, Dinner, Breakfast, Brunch",,"Table Service, Reservations, Seating","True","True","http://www.kolibaneresnica.sk",45,45,45,,27,21,6,0,2,"English (10), Russian (2), Czech (1), Italian (1), Hungarian (2), Slovak (40)","in rating","g799606-d4770024","$$ - $$$","European, Soups, Eastern European","Restaurants",10,46,40
"g799606-d4770066","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Knar Restaurant & Pizza']","Knar Restaurant & Pizza","Claimed",4.5,"August 2, 2023","Nam. SNP 63, Zvolen 960 01 Slovakia",48.579914,19.125732,"#5 of 40 Restaurants in Zvolen","#1 of 1 Contemporary in Zvolen",41,0,,"₪13 - ₪76","American, Contemporary, Italian, Pizza, European, Central European","Breakfast, Lunch, Dinner, Brunch, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Validated Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service","True","True","http://knar.sk/Knar-Restaurant-a-Pizza-Zvolen/o-prevadzke-knar-restaurant",45,40,40,,27,7,3,0,4,"English (10), Slovak (31)","in rating","g799606-d4770066","$$ - $$$","Italian, American, Pizza","Restaurants",10,31,31
"g799606-d4770221","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Pizza Piano']","Pizza Piano","Unclaimed",4.5,"February 27, 2020","Topolova 23, Zvolen 960 01 Slovakia",48.55794,19.15281,"#13 of 40 Restaurants in Zvolen","#13 of 40 Restaurants in Zvolen",10,0,,,,"Lunch, Dinner",,,"True","True","http://www.pizzapiano.sk",,,,,5,4,1,0,0,"Slovak (6), French (1), Russian (2), English (1)","in rating","g799606-d4770221","$$ - $$$",,"Restaurants",1,9,6
"g799606-d4867502","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Rusticana Zvolen']","Rusticana Zvolen","Unclaimed",3.5,"October 16, 2018","Trhova 4, Zvolen 960 01 Slovakia",48.57726,19.12718,"#16 of 40 Restaurants in Zvolen","#16 of 40 Restaurants in Zvolen",39,0,,,"Pizza, Italian, European","Lunch, Dinner","Vegetarian Friendly","Takeout, Reservations, Seating, Table Service","False","False","http://www.rusticana.sk/restauracia-zvolen/",45,35,40,,11,14,7,2,5,"Slovak (22), French (1), Polish (1), Italian (1), Spanish (1), English (13)","in rating","g799606-d4867502","$$ - $$$","Italian, Pizza, European","Restaurants",13,26,22
"g799606-d6278413","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Season Restaurant']","Season Restaurant","Claimed",4.5,"September 26, 2023","Námestie SNP 23, Zvolen 960 01 Slovakia",48.576035,19.125557,"#2 of 40 Restaurants in Zvolen","#2 of 40 Restaurants in Zvolen",122,0,,,"European, Central European","Lunch, Dinner, Brunch, Breakfast, Drinks","Vegetarian Friendly, Vegan Options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service","True","True","http://seasonrestaurant.sk/",40,40,40,,72,33,13,3,1,"Norwegian (1), Russian (1), Swedish (2), German (6), Slovak (60), Czech (1), Italian (2), English (46), French (3)","in rating","g799606-d6278413","$$ - $$$","European, Central European, Vegetarian Friendly","Restaurants",46,76,60
"g799606-d6475447","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Bistro Chef']","Bistro Chef","Claimed",4.5,"August 2, 2022","Nam. SNP 27, Zvolen 960 01 Slovakia",48.576237,19.125483,"#1 of 40 Restaurants in Zvolen","#1 of 40 Restaurants in Zvolen",152,0,,"₪13 - ₪127","Italian, Steakhouse, Mediterranean, Healthy","Lunch, Dinner, Late Night, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","Takeout, Wheelchair Accessible, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Accepts Credit Cards, Table Service, Free off-street parking, Gift Cards Available","True","True","http://www.bistrochef.sk",50,45,45,45,120,20,3,5,4,"English (50), French (6), Danish (1), Polish (3), Spanish (5), Hungarian (1), Czech (3), Italian (4), German (5), Slovak (74)","in rating","g799606-d6475447","$$ - $$$","Italian, Steakhouse, Mediterranean","Restaurants",50,102,74
"g799606-d7192855","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', '3Vio']","3Vio","Unclaimed",3,"January 4, 2019","Pribinova 23, Zvolen 960 01 Slovakia",48.56646,19.14843,"#39 of 40 Restaurants in Zvolen","#1 of 1 International in Zvolen",6,0,,,"International",,,,"False","False","http://www.3viozvolen.sk/",,,,,1,2,1,0,2,"English (2), Slovak (4)","in rating","g799606-d7192855",,"International","Restaurants",2,4,4
"g799606-d7804154","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Hotel Polana Restaurant']","Hotel Polana Restaurant","Unclaimed",4,"December 10, 2019","Namestie Snp 64/2, Zvolen 960 01 Slovakia",48.574154,19.127209,"#11 of 40 Restaurants in Zvolen","#11 of 40 Restaurants in Zvolen",21,0,,,"European, Central European","Lunch, Dinner",,"Seating, Wheelchair Accessible, Table Service, Reservations","False","True","http://www.hotelpolana.sk/",40,45,40,,8,7,5,0,1,"Portuguese (1), English (5), French (1), Slovak (8), Russian (3), Czech (1), Italian (1), Turkish (1)","in rating","g799606-d7804154","$$ - $$$","European, Central European","Restaurants",5,16,8
"g799606-d7911695","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Cinska Restauracia Panda']","Cinska Restauracia Panda","Unclaimed",3.5,"February 28, 2021","Kuzmanyho Nabrezie, Zvolen 960 01 Slovakia",48.57932,19.13186,"#26 of 40 Restaurants in Zvolen","#1 of 1 Chinese in Zvolen",30,0,,,"Chinese, Sushi","Dinner",,"Reservations, Seating","False","True",,30,30,35,,7,6,9,4,4,"Russian (1), English (6), Slovak (21), French (2)","in rating","g799606-d7911695","$","Chinese, Sushi","Restaurants",6,24,21
"g799606-d7942447","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Cajovna Na Zamku']","Cajovna Na Zamku","Unclaimed",5,"March 9, 2017","Nam. SNP 1 Zvolensky Zamok, Zvolen 960 01 Slovakia",48.57276,19.12721,"#27 of 40 Restaurants in Zvolen","#27 of 40 Restaurants in Zvolen",3,0,,,,,,,"False","False","http://www.cajovnanazamku.sk/",,,,,3,0,0,0,0,"Slovak (1), English (1), Russian (1)","in rating","g799606-d7942447",,,"Restaurants",1,2,1
"g799606-d8558805","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Vintage bistro Le pain']","Vintage bistro Le pain","Claimed",4.5,"July 30, 2022","S. Moyzesa 41, Zvolen 960 01 Slovakia",48.57848,19.120937,"#10 of 40 Restaurants in Zvolen","#10 of 40 Restaurants in Zvolen",15,0,,"₪8 - ₪17",,"Breakfast, Lunch, Dinner",,,"True","True",,,,,,10,1,4,0,0,"English (6), Slovak (9)","in rating","g799606-d8558805","$$ - $$$",,"Restaurants",6,9,9
"g799606-d8647811","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'FoodExpress']","FoodExpress","Unclaimed",3,"January 20, 2017","Nam. SNP 63 Europa Shopping Centre, Zvolen 960 01 Slovakia",48.57989,19.125433,"#38 of 40 Restaurants in Zvolen","#38 of 40 Restaurants in Zvolen",5,0,,"₪8 - ₪17","European, Central European",,,,"False","True","https://www.facebook.com/FoodExpressZV/timeline",,,,,2,0,1,1,1,"Slovak (4), English (1)","in rating","g799606-d8647811","$","European, Central European","Restaurants",1,4,4
"g799606-d8836005","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'IL COLOSSEO']","IL COLOSSEO","Unclaimed",,,"Nam. SNP 16, Zvolen 960 01 Slovakia",48.5757,19.12672,"#28 of 40 Restaurants in Zvolen",,0,0,,,"Italian",,,,"False","True",,,,,,0,0,0,0,0,"nan","in rating","g799606-d8836005",,"Italian","Restaurants",0,0,0
"g799606-d9563942","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Zvolen', 'Zvolen Restaurants', 'Franko-Pizza Zvolen']","Franko-Pizza Zvolen","Unclaimed",4,"July 9, 2023","L Stura 11, Zvolen 960 01 Slovakia",48.576344,19.123234,"#6 of 40 Restaurants in Zvolen","#6 of 40 Restaurants in Zvolen",37,0,,,"Pizza, European","Dinner, Brunch, Lunch","Vegetarian Friendly","Reservations, Seating, Table Service","False","True","http://Www.franko-pizza.sk",40,40,40,,20,9,3,2,3,"Portuguese (1), English (10), Slovak (22), German (1), French (3)","in rating","g799606-d9563942","$$ - $$$","Pizza, European, Vegetarian Friendly","Restaurants",10,27,22
"g799607-d17455336","['Europe', 'Slovakia', 'Bratislava Region', 'Devin', 'Devin Restaurants', 'Restauracia hotela Hradna brana']","Restauracia hotela Hradna brana","Unclaimed",3,"May 9, 2022","Slovanske nabrezie 15, Devin 841 10 Slovakia",48.17512,16.97906,"#1 of 1 Restaurant in Devin","#1 of 1 Restaurants in Devin",6,0,,,,,,,"False","True","http://www.hradnabrana.sk",,,,,0,4,0,0,2,"German (1), English (3), Czech (1), Slovak (1)","in rating","g799607-d17455336",,,"Restaurants",3,3,1
"g799609-d10490480","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Kremnica', 'Kremnica Restaurants', 'Restaurant Ile de Re']","Restaurant Ile de Re","Claimed",3.5,"November 4, 2019","J. Horvatha 910/50 Hotel GOLFER Kremnica, Kremnica 967 01 Slovakia",48.69455,18.912508,"#5 of 8 Restaurants in Kremnica","#5 of 8 Restaurants in Kremnica",10,0,,,,"Breakfast, Lunch, Dinner, Drinks",,"Gift Cards Available, Takeout, Outdoor Seating, Seating, Parking Available, Validated Parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Non-smoking restaurants","True","True","http://www.golfer.sk",,,,,5,2,0,0,3,"English, Slovak (10)","in rating","g799609-d10490480","$$ - $$$","French","Restaurants",0,10,10
"g799609-d13796469","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Kremnica', 'Kremnica Restaurants', 'Zlaty Sivon']","Zlaty Sivon","Unclaimed",4.5,"September 26, 2022","Langsfeldova 3, Kremnica Slovakia",48.70891,18.915237,"#2 of 8 Restaurants in Kremnica","#2 of 2 European in Kremnica",19,0,,,"European, Central European",,,"Seating, Table Service","False","True","https://www.facebook.com/Re%C5%A1taur%C3%A1cia-Zlat%C3%BD-Sivo%C5%88-Kremnica-283964638420431/",,,,,10,6,2,0,1,"Russian (1), English (3), Slovak (14), Czech (1)","in rating","g799609-d13796469","$$ - $$$","European, Central European","Restaurants",3,16,14
"g799609-d14863839","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Kremnica', 'Kremnica Restaurants', 'Pohostinstvo Stroffek']","Pohostinstvo Štroffek","Unclaimed",5,"July 23, 2020","Kutnohorská 659/7, Kremnica 96701 Slovakia",48.70671,18.9155,"#6 of 8 Restaurants in Kremnica","#1 of 1 Fast Food in Kremnica",1,0,,"₪13 - ₪21","Fast Food",,,,"False","True","https://www.facebook.com/pohostinstvostroffek/",,,,,1,0,0,0,0,"Slovak (1), English","in rating","g799609-d14863839","$","Fast Food","Restaurants",0,1,1
"g799609-d15087268","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Kremnica', 'Kremnica Restaurants', 'incite']","incité","Claimed",5,"August 10, 2023","Stefanikovo namestie 16, Kremnica 96701 Slovakia",48.705242,18.917095,"#1 of 1 Coffee & Tea in Kremnica","#1 of 1 Coffee & Tea in Kremnica",21,0,,"₪17 - ₪64","Bar, Cafe",,,,"True","True","http://www.incite.sk",50,50,50,,20,1,0,0,0,"English (5), Slovak (16)","in rating","g799609-d15087268","$$ - $$$","Bar, Cafe","Coffee & Tea",5,16,16
"g799609-d20141430","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Kremnica', 'Kremnica Restaurants', 'Gramo Galeria']","Gramo Galeria","Unclaimed",4,"February 15, 2020","Stefanikovo Namestie 28/30, Kremnica 967 01 Slovakia",48.70466,18.916428,"#7 of 8 Restaurants in Kremnica","#7 of 8 Restaurants in Kremnica",1,0,,,,,,,"False","True","https://www.facebook.com/gramogaleria/",,,,,0,1,0,0,0,"Slovak (1), English","in rating","g799609-d20141430",,,"Restaurants",0,1,1
"g799609-d20141436","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Kremnica', 'Kremnica Restaurants', 'Kremnicke Medovniky']","Kremnicke Medovniky","Unclaimed",4,"May 17, 2022","Dolna 39/1, Kremnica 967 01 Slovakia",48.702938,18.916662,"#1 of 1 Bakery in Kremnica","#1 of 1 Bakeries in Kremnica",7,0,,,,,,,"False","True","https://www.facebook.com/Kremnick%C3%A9-medovn%C3%ADky-162650810507559/",,,,,3,2,1,0,1,"Slovak (6), English (1)","in rating","g799609-d20141436",,"Bakeries","Bakeries",1,6,6
"g799609-d7606742","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Kremnica', 'Kremnica Restaurants', 'Silvanus']","Silvanus","Unclaimed",4,"August 16, 2023","Stefanikovo namestie 33/40, Kremnica 967 01 Slovakia",48.703896,18.916115,"#1 of 8 Restaurants in Kremnica","#1 of 2 Central European in Kremnica",150,0,,,"European, Eastern European, Central European","Lunch, Dinner, Brunch","Vegetarian Friendly","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Table Service","True","True","http://www.facebook.com/Po%C4%BEovn%C3%ADcka-re%C5%A1taur%C3%A1cia-Silvanus-Kremnica-144742848906084",45,45,45,,87,27,16,6,14,"English (44), Spanish (2), Norwegian (1), Hungarian (4), Chinese (Sim.) (1), Russian (1), Dutch (1), Czech (5), Polish (3), Italian (2), French (2), German (3), Slovak (81)","in rating","g799609-d7606742","$$ - $$$","European, Eastern European, Central European","Restaurants",44,106,81
"g799609-d9761836","['Europe', 'Slovakia', 'Banska Bystrica Region', 'Kremnica', 'Kremnica Restaurants', 'Restauracia Modry Kocur']","Restauracia Modrý Kocúr","Unclaimed",3,"August 12, 2023","Dolna 70/8, Kremnica 967 01 Slovakia",48.69861,18.91486,"#4 of 8 Restaurants in Kremnica","#4 of 8 Restaurants in Kremnica",35,0,,,,,,"Table Service","False","True",,40,35,35,,9,8,6,5,7,"English (5), French (1), Russian (1), Slovak (25), Hungarian (1), German (2)","in rating","g799609-d9761836","$$ - $$$",,"Restaurants",5,30,25
"g799610-d7269371","['Europe', 'Slovakia', 'Presov Region', 'Medzilaborce', 'Medzilaborce Restaurants', 'Restauracja Penzion Andy']","Restauracja Penzión Andy","Unclaimed",3,"August 31, 2020","A.Warhola 121/24, Medzilaborce Slovakia",49.26928,21.90452,"#1 of 1 Restaurant in Medzilaborce","#1 of 1 European in Medzilaborce",16,0,,,"European",,,,"False","True","http://www.penzion-andy.sk/restauracia.html",35,35,35,,1,6,5,3,1,"French (1), Polish (8), English (3), Czech (1), Slovak (3)","in rating","g799610-d7269371","$","European","Restaurants",3,13,3
"g799611-d12526980","['Europe', 'Slovakia', 'Zilina Region', 'Oscadnica', 'Oscadnica Restaurants', 'Restaurant Marlene']","Restaurant Marlene","Unclaimed",4.5,"August 17, 2021","Oscadnica Dedovka 1799, Oscadnica 02301 Slovakia",49.42896,18.896881,"#1 of 2 Restaurants in Oscadnica","#1 of 2 Restaurants in Oscadnica",8,0,,,,"Breakfast, Lunch, Dinner",,,"True","True","http://hotel.marlene.sk/en/restaurant/",,,,,6,0,2,0,0,"English, Czech (1), Slovak (7)","in rating","g799611-d12526980",,,"Restaurants",0,8,7
"g799611-d15752545","['Europe', 'Slovakia', 'Zilina Region', 'Oscadnica', 'Oscadnica Restaurants', 'Kysucka Koliba']","Kysucka Koliba","Claimed",3.5,"August 5, 2021","Laliky-Rieky 24, Oscadnica 02301 Slovakia",49.441463,18.925259,"#2 of 2 Restaurants in Oscadnica","#1 of 1 Deli in Oscadnica",17,0,,"₪8 - ₪64","Barbecue, Deli, Soups, Central European, European","Lunch, Dinner, Drinks",,"Seating, Parking Available, Reservations, Outdoor Seating, Buffet, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards","True","True","http://www.kysuckakoliba.sk",,,,,8,3,1,2,3,"English (2), Polish (1), Slovak (11), Czech (3)","in rating","g799611-d15752545","$","Barbecue, European, Deli","Restaurants",2,15,11
"g799612-d13313660","['Europe', 'Slovakia', 'Presov Region', 'Spisske Podhradie', 'Spisske Podhradie Restaurants', 'Restaurant U Spisskych bratrikov']","Restaurant U Spišských bratríkov","Claimed",4,"May 28, 2023","Stefanikova 71, Spisske Podhradie 05304 Slovakia",48.997395,20.754557,"#1 of 7 Restaurants in Spisske Podhradie","#1 of 7 Restaurants in Spisske Podhradie",41,0,,"₪8 - ₪42","Pizza, Cafe, Barbecue, Soups",,,"Reservations, Seating, Table Service","False","True","http://www.uspisskychbratrikov.sk",40,40,40,,24,8,2,3,4,"Czech (6), Slovak (22), Russian (1), Dutch (2), Polish (1), Spanish (1), Serbian (1), English (7)","in rating","g799612-d13313660","$","Pizza, Cafe, Barbecue","Restaurants",7,34,22
"g799612-d17720826","['Europe', 'Slovakia', 'Presov Region', 'Spisske Podhradie', 'Spisske Podhradie Restaurants', 'Restauracia Drevenik']","Restauracia Drevenik","Claimed",4.5,"September 30, 2020","Marianske namestie 20, Spisske Podhradie 05304 Slovakia",48.99967,20.75464,"#2 of 7 Restaurants in Spisske Podhradie","#2 of 7 Restaurants in Spisske Podhradie",7,0,,"₪13 - ₪34","Italian, European, Czech, Central European","Lunch, Dinner",,,"True","True","http://www.restauraciadrevenik.sk",,,,,6,0,0,1,0,"Slovak (4), English (1), Czech (2)","in rating","g799612-d17720826","$","Italian, European, Czech","Restaurants",1,6,4
"g799612-d17759233","['Europe', 'Slovakia', 'Presov Region', 'Spisske Podhradie', 'Spisske Podhradie Restaurants', 'Pizzeria Lussi']","Pizzeria Lussi","Unclaimed",,,"Starý jarok 48, Spisske Podhradie 05304 Slovakia",48.9997,20.75042,,,0,0,,,"Pizza",,,,"False","True","https://www.facebook.com/Pizzeria-LUSSI-Spi%C5%A1sk%C3%A9-Podhradie-1669118366652794/",,,,,0,0,0,0,0,"nan","in rating","g799612-d17759233",,"Pizza",,0,0,0
"g799612-d20300243","['Europe', 'Slovakia', 'Presov Region', 'Spisske Podhradie', 'Spisske Podhradie Restaurants', 'Imperio BAR']","Imperio BAR","Unclaimed",5,"July 25, 2020","Marianske namestie 366/3, Spisske Podhradie 053 04 Slovakia",,,"#1 of 1 Coffee & Tea in Spisske Podhradie","#1 of 1 Coffee & Tea in Spisske Podhradie",3,0,,,"Bar, Pub",,,,"False","True","https://www.facebook.com/Imperio-BAR-1841611076137931/",,,,,3,0,0,0,0,"English, Slovak (3)","in rating","g799612-d20300243",,"Bar, Pub","Coffee & Tea",0,3,3
"g799612-d21259572","['Europe', 'Slovakia', 'Presov Region', 'Spisske Podhradie', 'Spisske Podhradie Restaurants', 'Diskonto2007']","Diskonto2007","Unclaimed",4.5,"September 16, 2020","Palešovo námestie, Spisske Podhradie 05304 Slovakia",48.99994,20.75255,"#5 of 7 Restaurants in Spisske Podhradie","#5 of 7 Restaurants in Spisske Podhradie",2,0,,,,,,,"False","False",,,,,,1,1,0,0,0,"English, Czech (2)","in rating","g799612-d21259572","$",,"Restaurants",0,2,0
"g799612-d21262168","['Europe', 'Slovakia', 'Presov Region', 'Spisske Podhradie', 'Spisske Podhradie Restaurants', 'Restauracia Penzion St. Martin']","Reštaurácia Penzion St. Martin","Unclaimed",5,"January 16, 2023","Spisska kapitula 15, Spisske Podhradie 05304 Slovakia",,,"#3 of 7 Restaurants in Spisske Podhradie","#2 of 2 European in Spisske Podhradie",3,0,,,"European",,,,"False","True","http://www.stmartin.sk",,,,,3,0,0,0,0,"English (2), Slovak (1)","in rating","g799612-d21262168",,"European","Restaurants",2,1,1
"g799612-d21272178","['Europe', 'Slovakia', 'Presov Region', 'Spisske Podhradie', 'Spisske Podhradie Restaurants', 'Imperio Cafe Bar']","Imperio Cafe Bar","Unclaimed",5,"September 16, 2020","Mariánske Námestie 366 Mariánske Námestie, Spisske Podhradie 05304 Slovakia",48.99994,20.75255,"#5 of 7 Restaurants in Spisske Podhradie","#5 of 7 Restaurants in Spisske Podhradie",2,0,,,"Cafe",,,,"False","False",,,,,,2,0,0,0,0,"English, Czech (2)","in rating","g799612-d21272178",,"Cafe","Restaurants",0,2,0
"g799612-d2189450","['Europe', 'Slovakia', 'Presov Region', 'Spisske Podhradie', 'Spisske Podhradie Restaurants', 'U Kastelana']","U Kastelana","Claimed",3.5,"February 23, 2022","Paleshovo namestie 47, Spisske Podhradie 053 04 Slovakia",49.00097,20.75271,"#4 of 7 Restaurants in Spisske Podhradie","#4 of 7 Restaurants in Spisske Podhradie",37,0,,,"Central European","Lunch, Dinner",,"Seating, Table Service","True","True","http://www.ukastelana.eu/",40,40,45,45,10,15,4,2,6,"Spanish (2), Japanese (2), French (1), German (1), Polish (1), Dutch (1), Russian (3), Portuguese (2), Slovak (7), English (14), Italian (1), Czech (2)","in rating","g799612-d2189450","$","Central European","Restaurants",14,23,7
"g799612-d6833593","['Europe', 'Slovakia', 'Presov Region', 'Spisske Podhradie', 'Spisske Podhradie Restaurants', 'Spissky Salas']","Spissky Salas","Claimed",3,"July 9, 2023","Levocska Cesta, 053 04, Spisske Podhradie Slovakia",49.006763,20.731667,"#7 of 7 Restaurants in Spisske Podhradie","#7 of 7 Restaurants in Spisske Podhradie",173,0,,,"Eastern European, Central European","Lunch, Dinner",,"Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Serves Alcohol, Table Service","True","False","http://www.spisskysalas.sk/",35,30,30,40,35,27,37,38,36,"Czech (6), Polish (4), French (1), Russian (3), Spanish (3), Slovak (97), Italian (2), English (51), Hungarian (3), German (3)","in rating","g799612-d6833593","$$ - $$$","Eastern European, Central European","Restaurants",51,122,97
"g799613-d12806072","['Europe', 'Slovakia', 'Zilina Region', 'Strecno', 'Strecno Restaurants', 'Pizzeria Alzbetka']","Pizzeria Alzbetka","Unclaimed",,,"Snp 121, Strecno 013 24 Slovakia",49.18452,18.861597,,,0,0,,,"Italian",,,,"False","False",,,,,,0,0,0,0,0,"nan","in rating","g799613-d12806072",,"Italian",,0,0,0
"g799613-d21223091","['Europe', 'Slovakia', 'Zilina Region', 'Strecno', 'Strecno Restaurants', 'Penzion Irenka']","Penzion Irenka","Unclaimed",1,"August 19, 2020","Snp 44, Strecno 013 24 Slovakia",49.186863,18.863077,"#1 of 1 Restaurant in Strecno","#1 of 1 Fast Food in Strecno",1,0,,,"Fast Food, Eastern European",,,,"False","True","https://www.penzionirenka.sk/",,,,,0,0,0,0,1,"English, Czech (1)","in rating","g799613-d21223091",,"Fast Food, Eastern European","Restaurants",0,1,0
"g799614-d10156107","['Europe', 'Slovakia', 'Zilina Region', 'Terchova', 'Terchova Restaurants', 'Koliba Stary Dvor']","Koliba Starý Dvor","Unclaimed",3,"May 13, 2023","Vrátná, Terchova 013 06 Slovakia",49.22916,19.035324,"#11 of 12 Restaurants in Terchova","#11 of 12 Restaurants in Terchova",13,0,,,,,,,"False","True","http://www.kolibavratna.sk",35,25,35,,1,5,1,3,3,"Slovak (6), Polish (1), Czech (5), English (1)","in rating","g799614-d10156107","$$ - $$$",,"Restaurants",1,12,6
