id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
g303651-d19861862,['https://www.tripadvisor.com/Restaurant_Review-g303651-d19861862-Reviews-Golden_Serbian_Grill_at_Vlado_s_3-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', ""Golden Serbian Grill - at Vlado's 3""]",Golden Serbian Grill - at Vlado's 3, Unclaimed,5.0,"August 20, 2022","Nikola Petkov 63, Stara Zagora 6000 Bulgaria",42.429256,25.6628,#21 of 35 Restaurants in Stara Zagora,#2 of 3 Seafood in Stara Zagora,"['$$ - $$$', 'Steakhouse', 'Seafood', 'European']",(1),,,,,[],,[],+ Add hours,tel:+359 87 712 3405,,,,,,1,0.0,0.0,0.0,0.0,"{'French (1)', 'English', 'All languages'}",ALL
g303651-d19930296,['https://www.tripadvisor.com/Restaurant_Review-g303651-d19930296-Reviews-Uniqato_Hotel_Restaurant-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Uniqato Hotel Restaurant']",Uniqato Hotel Restaurant, Unclaimed,3.5,"September 15, 2022","Sava Silov Str 36, Stara Zagora 6000 Bulgaria",42.42303,25.62454,#22 of 35 Restaurants in Stara Zagora,#22 of 35 Restaurants in Stara Zagora,,(3),,,,,[],,[],+ Add hours,tel:+359 42 661 155,"http://www.uniqato.com"",""email"":""reservations@uniqato.com",,,,,0,2.0,1.0,0.0,0.0,"{'English (2)', 'French (1)', 'All languages'}",ALL
g303651-d20053920,['https://www.tripadvisor.com/Restaurant_Review-g303651-d20053920-Reviews-Zaara_Restaurant-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Zaara Restaurant']",Zaara Restaurant, Unclaimed,3.5,"October 18, 2021","Tzar Simeon Veliki Blvd. 85, Stara Zagora 6000 Bulgaria",42.42384,25.622986,#29 of 35 Restaurants in Stara Zagora,#6 of 6 Mediterranean in Stara Zagora,"['$$ - $$$', 'International', 'Mediterranean', 'European']",(3),,,₪21 - ₪64,"International, Mediterranean, European",[],,[],+ Add hours,tel:+359 88 444 5622,,,,,,1,1.0,0.0,0.0,1.0,"{'English (2)', 'Italian (1)', 'All languages'}",ALL
g303651-d20106158,['https://www.tripadvisor.com/Restaurant_Review-g303651-d20106158-Reviews-Subway-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Subway']",Subway - CLOSED, Unclaimed,,,"Han Asparuh Str. 30 Unit No.Fc4s, Stara Zagora 6000 Bulgaria",42.437973,25.632282,,,,(0),,,,,"Lunch, Dinner",,[],,tel:+359 87-530-0603,https://restaurants.subway.com/bulgaria/stara-zagora/30-han-asparuh-str?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=58746&utm_campaign=evergreen-2020&y_source=1_MTQ5Mjk3MDUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,0,0.0,0.0,0.0,0.0,,
g303651-d20241839,['https://www.tripadvisor.com/Restaurant_Review-g303651-d20241839-Reviews-Boutique_Pizza_300_Degrees-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Boutique Pizza 300 Degrees']",Boutique Pizza 300 Degrees, Unclaimed,,,"Bul. Tsar Simeon Veliki 105A, Stara Zagora 6000 Bulgaria",42.42461,25.625246,,,,,,,,,[],,[],+ Add hours,tel:+359 42 210 010,https://www.facebook.com/%D0%91%D1%83%D1%82%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0-%D0%9F%D0%98%D0%A6%D0%90-300-%D0%93%D1%80%D0%B0%D0%B4%D1%83%D1%81%D0%B0-103780801100274/,,,,,0,0.0,0.0,0.0,0.0,,
g303651-d21033792,['https://www.tripadvisor.com/Restaurant_Review-g303651-d21033792-Reviews-Fernandos-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Fernandos']",Fernandos, Unclaimed,,,"Blvd. Car Simeon Veliki 104 Mall Galleria, Stara Zagora 6000 Bulgaria",42.424244,25.627657,,,"['$', 'Mexican', 'Fast Food', 'Healthy']",,,,,"Mexican, Fast Food, Healthy, Street Food",[],,[],+ Add hours,tel:+359 88 236 2873,https://www.facebook.com/fernandos.sz/,,,,,0,0.0,0.0,0.0,0.0,,
g303651-d21372660,['https://www.tripadvisor.com/Restaurant_Review-g303651-d21372660-Reviews-Kaizen_Sushi-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Kaizen Sushi']",Kaizen Sushi, Unclaimed,,,"Ruski 5 Blvd., Stara Zagora 6000 Bulgaria",42.421967,25.627989,,,"['Quick Bites', 'Sushi']",,,,,Sushi,[],,[],+ Add hours,tel:+359 87 744 4865,https://www.facebook.com/kaizensushistz/,,,,,0,0.0,0.0,0.0,0.0,,
g303651-d2632673,['https://www.tripadvisor.com/Restaurant_Review-g303651-d2632673-Reviews-Restaurant_Shtastliveca-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Restaurant Shtastliveca']",Restaurant Shtastliveca, Claimed,4.0,"August 16, 2023","Ul. Han Asparuh 30, Stara Zagora 6000 Bulgaria",42.437916,25.632103,#2 of 35 Restaurants in Stara Zagora,#2 of 6 Eastern European in Stara Zagora,"['$$ - $$$', 'European', 'Eastern European', 'Vegetarian Friendly']",(88),,,,"Eastern European, European","Lunch, Drinks, Dinner, Brunch","Vegetarian Friendly, Vegan Options","['Delivery', 'Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Street Parking', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Highchairs Available', 'Table Service', 'Accepts Credit Cards']", Open now: 11:00 AM - 12:00 AM,tel:+359 42 919 494,"http://shtastliveca.com/"",""email"":""office@shtastliveca.com",bubble_45,bubble_40,bubble_40,,46,24.0,12.0,3.0,3.0,"{'Greek (1)', 'English (64)', 'Spanish (5)', 'Italian (3)', 'Hebrew (1)', 'Russian (7)', 'French (3)', 'Turkish (1)', 'German (3)', 'All languages'}",ALL
g303651-d3210683,['https://www.tripadvisor.com/Restaurant_Review-g303651-d3210683-Reviews-Uniquato_restaurant-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'uniquato restaurant']",uniquato restaurant, Unclaimed,4.0,"June 26, 2022","Stara Zagora, 36 SavaSilov St., Stara Zagora 6000 Bulgaria",42.422913,25.624594,#3 of 35 Restaurants in Stara Zagora,#2 of 3 Central European in Stara Zagora,"['$$ - $$$', 'International', 'Mediterranean', 'European']",(112),,,,"Mediterranean, European, Central European, International","Dinner, Breakfast, Lunch","Vegetarian Friendly, Vegan Options","['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Table Service', 'Highchairs Available', 'Full Bar']",+ Add hours,tel:+359 88 264 1164,http://www.uniqato.com/en/restaurant.html,bubble_40,bubble_40,bubble_35,bubble_40,56,31.0,14.0,6.0,5.0,"{'Turkish (3)', 'Polish (1)', 'Spanish (2)', 'German (7)', 'Russian (6)', 'English (76)', 'Italian (11)', 'Greek (4)', 'French (1)', 'Dutch (1)', 'All languages'}",ALL
g303651-d4562496,['https://www.tripadvisor.com/Restaurant_Review-g303651-d4562496-Reviews-Mantos-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Mantos']",Mantos, Unclaimed,4.0,"June 24, 2023","Stara Zagora, 62 Tzar Simeon Veliki Blvd., Stara Zagora 6000 Bulgaria",42.422607,25.619629,#9 of 35 Restaurants in Stara Zagora,#4 of 6 Mediterranean in Stara Zagora,"['$$ - $$$', 'Mediterranean', 'Greek', 'Vegetarian Friendly']",(38),,,,"Greek, Mediterranean","Lunch, Dinner",Vegetarian Friendly,"['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Table Service']",+ Add hours,tel:+359 42 626 076,,bubble_45,bubble_45,bubble_45,,22,7.0,4.0,2.0,3.0,"{'Spanish (2)', 'German (1)', 'Italian (2)', 'Hebrew (1)', 'Greek (4)', 'Turkish (1)', 'English (27)', 'All languages'}",ALL
g303651-d5960427,['https://www.tripadvisor.com/Restaurant_Review-g303651-d5960427-Reviews-PizzAmerica-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'PizzAmerica']",PizzAmerica, Unclaimed,4.5,"December 20, 2021","Tsar Kaloyan Str. 50, Stara Zagora 6000 Bulgaria",42.42631,25.624014,#10 of 35 Restaurants in Stara Zagora,#5 of 8 Pizza in Stara Zagora,"['$$ - $$$', 'Pizza']",(17),,,,Pizza,"Lunch, Dinner, Brunch",,"Reservations, Table Service", Open now: 10:30 AM - 10:30 PM,tel:+359 42 274 992,"http://www.pizzamerica.bg/"",""email"":""sales@pizzamerica.bg",bubble_50,bubble_50,bubble_50,,8,7.0,1.0,1.0,0.0,"{'Spanish (1)', 'French (1)', 'Greek (1)', 'All languages', 'Turkish (1)', 'English (13)'}",ALL
g303651-d6707549,['https://www.tripadvisor.com/Restaurant_Review-g303651-d6707549-Reviews-Tsaria_65-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Tsaria 65']",Tsaria 65, Unclaimed,4.0,"June 11, 2023","Tsar Simeon Veliki Bul 65, Stara Zagora 6000 Bulgaria",42.42352,25.617859,#1 of 35 Restaurants in Stara Zagora,#1 of 4 Bar in Stara Zagora,"['$$ - $$$', 'Bar', 'Pizza', 'Mediterranean']",(142),,,,"Bar, Pizza, Mediterranean, European, Eastern European, Central European","Breakfast, Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Delivery', 'Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Table Service', 'Playgrounds']", Open now: 10:00 AM - 11:00 PM,tel:+359 42 650 000,http://www.caria65.com,bubble_45,bubble_45,bubble_40,,84,29.0,17.0,3.0,9.0,"{'Greek (6)', 'Turkish (3)', 'French (2)', 'Czech (1)', 'Italian (6)', 'Spanish (4)', 'German (4)', 'Russian (3)', 'All languages', 'English (113)'}",ALL
g303651-d6847137,['https://www.tripadvisor.com/Restaurant_Review-g303651-d6847137-Reviews-Restaurant_Tifany-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Restaurant Tifany']",Restaurant Tifany, Unclaimed,4.0,"October 30, 2019","Tsar Simeon Veliki N # 1, Stara Zagora 6000 Bulgaria",42.42095,25.61229,#18 of 35 Restaurants in Stara Zagora,#5 of 8 International in Stara Zagora,"['$$ - $$$', 'International']",(8),,,,International,[],,Reservations,+ Add hours,tel:+359 87 863 6363,http://www.tifany-bg.com/page.htm,bubble_45,bubble_45,bubble_45,,5,1.0,0.0,1.0,1.0,"{'All languages', 'English (8)'}",ALL
g303651-d7223121,['https://www.tripadvisor.com/Restaurant_Review-g303651-d7223121-Reviews-Organic_Green_House-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Organic Green House']",Organic Green House, Unclaimed,5.0,"August 2, 2016","Breakwater Gallery Street. ""Han Asparuh"" 30, Stara Zagora 6000 Bulgaria",42.43777,25.63167,#25 of 35 Restaurants in Stara Zagora,#25 of 35 Restaurants in Stara Zagora,,(2),,,,,"Lunch, Dinner",,[], Open now: 10:00 AM - 10:00 PM,tel:+359 88 667 5771,,,,,,2,0.0,0.0,0.0,0.0,"{'Russian (1)', 'English (1)', 'All languages'}",ALL
g303651-d7350003,['https://www.tripadvisor.com/Restaurant_Review-g303651-d7350003-Reviews-Pizza_Venecia-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Pizza Venecia']",Pizza Venecia, Unclaimed,4.0,"July 8, 2020","Kolyo Ganchev Str 56, Stara Zagora 6000 Bulgaria",42.42464,25.63338,#5 of 35 Restaurants in Stara Zagora,#2 of 8 Pizza in Stara Zagora,"['$$ - $$$', 'Italian', 'Pizza', 'European']",(42),,,,"Italian, Pizza, European","Dinner, Breakfast, Lunch",Vegetarian Friendly,"['Takeout', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service', 'Delivery']", Open now: 11:00 AM - 02:00 AM,tel:+359 42 638 174,"http://pizzavenecia.bg/"",""email"":""info@pizzavenecia.bg",bubble_45,bubble_45,bubble_45,,15,17.0,7.0,1.0,2.0,"{'French (2)', 'Polish (1)', 'Spanish (2)', 'German (1)', 'Russian (1)', 'Dutch (2)', 'Greek (5)', 'English (28)', 'All languages'}",ALL
g303651-d8177941,['https://www.tripadvisor.com/Restaurant_Review-g303651-d8177941-Reviews-Bohemia_Bar_Grill-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Bohemia Bar & Grill']",Bohemia Bar & Grill, Claimed,4.0,"May 14, 2019","Hadji Dimitar Asenov Street 52 Hotel Efir, Stara Zagora 6000 Bulgaria",42.42291,25.62534,#31 of 35 Restaurants in Stara Zagora,#4 of 5 Italian in Stara Zagora,"['$$ - $$$', 'Italian', 'International', 'Fusion']",(4),,,₪8 - ₪85,"Italian, International, Fusion, Wine Bar","Lunch, Dinner",,"['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Street Parking', 'Validated Parking', 'Free off-street parking', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Accepts Credit Cards']", Open now: 11:00 AM - 11:00 PM,tel:+359 88 569 9899,"http://www.hotelefir.bg/en/restaurant.php"",""email"":""hotel_efir@mail.bg",,,,,2,1.0,0.0,0.0,1.0,"{'German (1)', 'English (3)', 'All languages'}",ALL
g303651-d8438590,['https://www.tripadvisor.com/Restaurant_Review-g303651-d8438590-Reviews-Irish_Pub_Antony-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Irish Pub Antony']",Irish Pub Antony, Unclaimed,4.0,"May 14, 2023","Stefan Karadja 28, Stara Zagora 6000 Bulgaria",42.42682,25.639547,#11 of 35 Restaurants in Stara Zagora,#1 of 5 Pub in Stara Zagora,"['$$ - $$$', 'European', 'Pub', 'Vegetarian Friendly']",(22),,,,"European, Pub","Dinner, Lunch, Brunch",Vegetarian Friendly,"['Reservations', 'Delivery', 'Seating', 'Table Service']",+ Add hours,tel:+359 42 660 445,,bubble_35,bubble_35,bubble_35,,10,7.0,3.0,1.0,1.0,"{'English (16)', 'Italian (2)', 'Russian (3)', 'Dutch (1)', 'All languages'}",ALL
g303651-d8751911,['https://www.tripadvisor.com/Restaurant_Review-g303651-d8751911-Reviews-Marrone-Stara_Zagora_Stara_Zagora_Province.html'],"['Europe', 'Bulgaria', 'Stara Zagora Province', 'Stara Zagora', 'Stara Zagora Restaurants', 'Marrone']",Marrone, Unclaimed,5.0,"October 21, 2015","Tsar Simeon Veliki 65, Stara Zagora 6000 Bulgaria",42.42373,25.61742,#30 of 35 Restaurants in Stara Zagora,#2 of 2 Cafe in Stara Zagora,['Cafe'],(1),,,,Cafe,[],,[],+ Add hours,tel:+359 88 446 2411,https://www.facebook.com/MarroneCafe,,,,,1,0.0,0.0,0.0,0.0,"{'English (1)', 'All languages'}",ALL
g303652-d12032985,['https://www.tripadvisor.com/Restaurant_Review-g303652-d12032985-Reviews-Cafe_Ami-Troyan_Lovech_Province.html'],"['Europe', 'Bulgaria', 'Lovech Province', 'Troyan', 'Troyan Restaurants', 'Cafe Ami']",Café Ami, Unclaimed,5.0,"September 26, 2023","Feliks Kanic 10, Troyan 5600 Bulgaria",42.8852,24.71038,#3 of 5 Restaurants in Troyan,#3 of 5 Restaurants in Troyan,,(4),,,,,"Breakfast, Lunch, Dinner",,[], Closed now:  See all hours,tel:+359 87 882 1040,,,,,,3,1.0,0.0,0.0,0.0,"{'English (2)', 'German (1)', 'Russian (1)', 'All languages'}",ALL
g303652-d12953018,['https://www.tripadvisor.com/Restaurant_Review-g303652-d12953018-Reviews-Tavern_Old_House-Troyan_Lovech_Province.html'],"['Europe', 'Bulgaria', 'Lovech Province', 'Troyan', 'Troyan Restaurants', 'Tavern Old House']",Tavern Old House, Unclaimed,4.5,"February 19, 2022","Ul. General Kartsov 84, Troyan 5600 Bulgaria",42.87976,24.70911,#2 of 5 Restaurants in Troyan,#2 of 5 Restaurants in Troyan,"['$$ - $$$', 'Eastern European']",(12),,,,Eastern European,"Lunch, Dinner",,"Table Service, Reservations, Seating", Open now: 10:00 AM - 12:00 AM,tel:+359 87 812 3105,,,,,,8,3.0,0.0,1.0,0.0,"{'English (9)', 'Russian (1)', 'All languages', 'Spanish (2)'}",ALL
g303652-d17848882,['https://www.tripadvisor.com/Restaurant_Review-g303652-d17848882-Reviews-Famozo_Bar_Dinner-Troyan_Lovech_Province.html'],"['Europe', 'Bulgaria', 'Lovech Province', 'Troyan', 'Troyan Restaurants', 'Famozo Bar & Dinner']",Famozo Bar & Dinner, Unclaimed,,,"Ulitsa Vasil Levsky, Troyan 5600 Bulgaria",42.88704,24.71289,,,['Eastern European'],,,,,Eastern European,[],,[],+ Add hours,tel:+359 67 052 122,,,,,,0,0.0,0.0,0.0,0.0,,
g303652-d21013238,['https://www.tripadvisor.com/Restaurant_Review-g303652-d21013238-Reviews-Macchiato-Troyan_Lovech_Province.html'],"['Europe', 'Bulgaria', 'Lovech Province', 'Troyan', 'Troyan Restaurants', 'Macchiato']",Macchiato, Unclaimed,,,"Pl. Vuzrazhdane 1, Troyan 5600 Bulgaria",42.05695,25.89721,,,,,,,,,[],,[],+ Add hours,tel:+359 67 052 233,http://www.facebook.com/MacchiatoTroyan,,,,,0,0.0,0.0,0.0,0.0,,
g303652-d21020590,['https://www.tripadvisor.com/Restaurant_Review-g303652-d21020590-Reviews-Macchiato-Troyan_Lovech_Province.html'],"['Europe', 'Bulgaria', 'Lovech Province', 'Troyan', 'Troyan Restaurants', 'Macchiato']",Macchiato, Claimed,4.5,"March 4, 2021","пл. Възраждане 1 next to the Museum of national artistic crafts, Troyan 5600 Bulgaria",,,#4 of 5 Restaurants in Troyan,#4 of 5 Restaurants in Troyan,,(3),,,,,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks",,"Takeout, Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Wine and Beer, Cash Only, Free Wifi, Table Service, Waterfront, Family style", Closed now:  See all hours,tel:+359 67 052 233,"https://www.facebook.com/MacchiatoTroyan/"",""email"":""petya.ivo.ivanova@gmail.com",,,,,2,1.0,0.0,0.0,0.0,"{'English (3)', 'All languages'}",ALL
g303652-d21081871,['https://www.tripadvisor.com/Restaurant_Review-g303652-d21081871-Reviews-Pizza_Restaurant_Ili-Troyan_Lovech_Province.html'],"['Europe', 'Bulgaria', 'Lovech Province', 'Troyan', 'Troyan Restaurants', 'Pizza-Restaurant Ili']",Pizza-Restaurant Ili, Claimed,4.0,"May 9, 2021","ulitsa Georgi Rakovski 51, Troyan 5600 Bulgaria",42.271584,24.943104,#5 of 5 Restaurants in Troyan,#1 of 1 Pizza in Troyan,"['Italian', 'Pizza', 'Wine Bar']",(1),,,,"Italian, Pizza, Wine Bar","Breakfast, Lunch, Dinner, Drinks",,[], Open now: 09:00 AM - 11:00 PM,tel:+359 88 666 1917,https://www.facebook.com/pizzaIli/,,,,,0,1.0,0.0,0.0,0.0,"{'English (1)', 'All languages'}",ALL
g303652-d23190359,['https://www.tripadvisor.com/Restaurant_Review-g303652-d23190359-Reviews-Gostilnitsa_NA_DvorT-Troyan_Lovech_Province.html'],"['Europe', 'Bulgaria', 'Lovech Province', 'Troyan', 'Troyan Restaurants', 'Gostilnitsa  NA DvorT']",Gostilnitsa  NA DvorT, Unclaimed,,,"ulitsa Feliks Kanets 5, Troyan 5600 Bulgaria",42.890373,24.71297,,,,,,,,,[],,[],+ Add hours,tel:+359 88 494 2020,"https://www.facebook.com/%D0%93%D0%BE%D1%81%D1%82%D0%B8%D0%BB%D0%BD%D0%B8%D1%86%D0%B0-%D0%9D%D0%90-%D0%B4%D0%B2%D0%BE%D1%80%D0%AA%D0%A2-100644295207676/?ref=page_internal"",""email"":""nadvora@mail.bg",,,,,0,0.0,0.0,0.0,0.0,,
g303652-d2329880,['https://www.tripadvisor.com/Restaurant_Review-g303652-d2329880-Reviews-Hitar_Petar-Troyan_Lovech_Province.html'],"['Europe', 'Bulgaria', 'Lovech Province', 'Troyan', 'Troyan Restaurants', 'Hitar Petar']",Hitar Petar, Unclaimed,4.5,"May 7, 2023","Beli Osam, Troyan Municipality, Troyan 5662 Bulgaria",42.84465,24.606169,#1 of 5 Restaurants in Troyan,#1 of 1 Barbecue in Troyan,"['$$ - $$$', 'Barbecue', 'Eastern European', 'Vegetarian Friendly']",(34),,,,"Eastern European, Barbecue","Lunch, Dinner",Vegetarian Friendly,"['Reservations', 'Outdoor Seating', 'Seating', 'Table Service']",+ Add hours,tel:+359 88 840 6199,"http://www.hitar-petar.com"",""email"":""hitarpetar_beliosum@abv.bg",bubble_50,bubble_45,bubble_45,,22,7.0,2.0,0.0,3.0,"{'Russian (3)', 'Spanish (4)', 'Italian (2)', 'French (4)', 'English (20)', 'Dutch (1)', 'All languages'}",ALL
g303653-d10221644,['https://www.tripadvisor.com/Restaurant_Review-g303653-d10221644-Reviews-Best_Sellar-Veliko_Tarnovo_Veliko_Tarnovo_Province.html'],"['Europe', 'Bulgaria', 'Veliko Tarnovo Province', 'Veliko Tarnovo', 'Veliko Tarnovo Restaurants', 'Best Sellar']",Best Sellar, Unclaimed,5.0,"September 13, 2023","Stefan stambolov 23, Veliko Tarnovo 5000 Bulgaria",43.08376,25.63923,#18 of 55 Restaurants in Veliko Tarnovo,#3 of 5 Bar in Veliko Tarnovo,"['Bar', 'Pub']",(9),,,,"Bar, Pub",[],,[],+ Add hours,tel:+359 89 465 3776,,,,,,9,0.0,0.0,0.0,0.0,"{'French (2)', 'Spanish (1)', 'English (6)', 'All languages'}",ALL
g303653-d10240049,['https://www.tripadvisor.com/Restaurant_Review-g303653-d10240049-Reviews-Hotel_Allegro-Veliko_Tarnovo_Veliko_Tarnovo_Province.html'],"['Europe', 'Bulgaria', 'Veliko Tarnovo Province', 'Veliko Tarnovo', 'Veliko Tarnovo Restaurants', 'Hotel Allegro']",Hotel Allegro, Unclaimed,4.5,"September 11, 2023","Ulica Tsar Teodor Svetoslav 15, Veliko Tarnovo 5000 Bulgaria",43.0804,25.63296,#16 of 55 Restaurants in Veliko Tarnovo,#16 of 55 Restaurants in Veliko Tarnovo,"['$$ - $$$', 'Vegetarian Friendly']",(19),,,,,"Breakfast, Dinner",Vegetarian Friendly,"Reservations, Seating, Table Service",+ Add hours,,http://www.hotelalegro.com/,,,,,11,5.0,2.0,0.0,1.0,"{'Spanish (1)', 'Russian (1)', 'French (3)', 'English (14)', 'All languages'}",ALL
g303653-d10512172,['https://www.tripadvisor.com/Restaurant_Review-g303653-d10512172-Reviews-Nexus_Cafe_Bar-Veliko_Tarnovo_Veliko_Tarnovo_Province.html'],"['Europe', 'Bulgaria', 'Veliko Tarnovo Province', 'Veliko Tarnovo', 'Veliko Tarnovo Restaurants', 'Nexus Cafe & Bar']",Nexus Cafe & Bar, Unclaimed,4.5,"August 19, 2016","Stefan Stambolov 29 Old Town, across the Samovodska charshia, Veliko Tarnovo 5000 Bulgaria",43.08399,25.63887,#37 of 55 Restaurants in Veliko Tarnovo,#37 of 55 Restaurants in Veliko Tarnovo,,(3),,,,,Dinner,,[], Open now: 4:00 PM - 12:00 AM,,http://www.facebook.com/Nexus.Cafe.Bar,,,,,2,1.0,0.0,0.0,0.0,"{'English (2)', 'Italian (1)', 'All languages'}",ALL
g303653-d10689729,['https://www.tripadvisor.com/Restaurant_Review-g303653-d10689729-Reviews-La_Scalla_Pizzeria-Veliko_Tarnovo_Veliko_Tarnovo_Province.html'],"['Europe', 'Bulgaria', 'Veliko Tarnovo Province', 'Veliko Tarnovo', 'Veliko Tarnovo Restaurants', 'La Scalla Pizzeria']",La Scalla Pizzeria, Claimed,3.5,"July 3, 2023","Ul. ""Hristo Botev"" 14, 5000 Veliko Tarnovo, Veliko Tarnovo 5000 Bulgaria",43.07996,25.63357,#25 of 55 Restaurants in Veliko Tarnovo,#5 of 8 Pizza in Veliko Tarnovo,"['$$ - $$$', 'Italian', 'Pizza', 'Vegetarian Friendly']",(19),,,,"Pizza, Italian","Lunch, Dinner, Drinks",Vegetarian Friendly,"['Table Service', 'Takeout', 'Reservations', 'Seating', 'Wheelchair Accessible']", Open now: 10:00 AM - 10:00 PM,tel:+359 89 554 5554,http://lascalla.com,bubble_40,bubble_40,bubble_45,,6,5.0,3.0,3.0,2.0,"{'Spanish (1)', 'English (15)', 'French (1)', 'Russian (2)', 'All languages'}",ALL
g303653-d1077262,['https://www.tripadvisor.com/Restaurant_Review-g303653-d1077262-Reviews-Student_s_kitchen-Veliko_Tarnovo_Veliko_Tarnovo_Province.html'],"['Europe', 'Bulgaria', 'Veliko Tarnovo Province', 'Veliko Tarnovo', 'Veliko Tarnovo Restaurants', ""Student's kitchen""]",Student's kitchen - CLOSED, Unclaimed,5.0,"March 1, 2015","Bul. Vasil Levski 27, Veliko Tarnovo 5000 Bulgaria",43.07909,25.6286,,,,(4),,,,,[],,[],,,,,,,,3,1.0,0.0,0.0,0.0,"{'German (2)', 'Russian (1)', 'English (1)', 'All languages'}",ALL
