id,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,status,id_destination,price_category,top_tags,type,English,non-English,local
g616052-d16750624,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'Specialty coffee shop Mokarico']",Specialty coffee shop Mokarico,Claimed,,,"Bul. G. S. Rakovski 1, Haskovo 6300 Bulgaria",41.934025,25.555399,,,0,0,,₪8 - ₪36,Italian,"Breakfast, Lunch, Dinner",,,True,True,http://mokarico.bg,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g616052-d16750624,$,Italian,,0,0,0
g616052-d18178049,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'Cafe Bar View']",Cafe Bar View,Unclaimed,4.0,"June 28, 2022","Panorama Street, Haskovo 6300 Bulgaria",41.928505,25.553019,#8 of 10 Restaurants in Haskovo,#8 of 10 Restaurants in Haskovo,2,0,,₪11 - ₪22,"Italian, Healthy",,,,False,False,https://www.facebook.com/cafebarview/,,,,,0,2.0,0.0,0.0,0.0,English (2),in rating,g616052-d18178049,$,"Italian, Healthy",Restaurants,2,0,0
g616052-d19409910,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'City park Haskovo Greek fish restaurant']",City park Haskovo Greek fish restaurant,Unclaimed,5.0,"August 31, 2022","Str. Angel Kanchev 1 to the City garden, Haskovo 6300 Bulgaria",41.93439,25.54294,#9 of 10 Restaurants in Haskovo,#1 of 2 Greek in Haskovo,1,0,,₪11 - ₪109,Greek,,,,False,True,,,,,,1,0.0,0.0,0.0,0.0,English (1),in rating,g616052-d19409910,$$ - $$$,Greek,Restaurants,1,0,0
g616052-d19708026,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'Burger Bar 13']",Burger Bar 13,Claimed,5.0,"March 26, 2020","Bul. G. S. Rakovski 4B, Haskovo 6300 Bulgaria",41.933342,25.555231,#6 of 10 Restaurants in Haskovo,#4 of 6 European in Haskovo,3,0,,₪11 - ₪22,"American, European","Lunch, Brunch, Drinks",,,True,True,,,,,,3,0.0,0.0,0.0,0.0,English (3),in rating,g616052-d19708026,$,"American, European",Restaurants,3,0,0
g616052-d4079642,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'Alafrangite']",Alafrangite,Claimed,4.5,"August 26, 2023","Milin Kamak 7, Haskovo 6300 Bulgaria",41.93519,25.547113,#1 of 10 Restaurants in Haskovo,#1 of 10 Restaurants in Haskovo,109,0,,₪42 - ₪85,"Mediterranean, European, Eastern European, Central European, International","Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","Reservations, Outdoor Seating, Seating, Parking Available, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Validated Parking, Full Bar",True,True,http://www.alafrangite.com,45,45,45,50,84,20.0,1.0,1.0,3.0,"French (1), English (64), Italian (4), Swedish (1), Greek (10), Spanish (3), Turkish (18), Russian (2), German (6)",in rating,g616052-d4079642,$$ - $$$,"International, Mediterranean, European",Restaurants,64,45,0
g616052-d4079958,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'UnoPiu Pizza & Restaurant']",UnoPiu Pizza & Restaurant,Claimed,4.5,"October 16, 2023","Dobrudja St 10, Haskovo 6300 Bulgaria",41.92984,25.554398,#2 of 10 Restaurants in Haskovo,#1 of 3 Pizza in Haskovo,127,0,,,"Pizza, European, Italian, International","Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Full Bar, Playgrounds",True,True,http://unopiubg.com/,45,45,45,45,80,38.0,1.0,3.0,5.0,"French (2), German (5), English (66), Italian (5), Turkish (28), Spanish (3), Greek (17), Dutch (1)",in rating,g616052-d4079958,$$ - $$$,"Italian, Pizza, International",Restaurants,66,61,0
g616052-d4610683,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'Calua hotel-restaurant']",Calua hotel-restaurant,Unclaimed,4.5,"September 3, 2019","Kenana Park, Haskovo 6300 Bulgaria",41.950573,25.538248,#5 of 10 Restaurants in Haskovo,#5 of 10 Restaurants in Haskovo,11,0,,,"Fusion, European, Central European",,,Reservations,False,True,http://Calua.eu,,,,,7,3.0,1.0,0.0,0.0,"Turkish (2), Spanish (1), Italian (1), English (7)",in rating,g616052-d4610683,$$$$,"European, Fusion, Central European",Restaurants,7,4,0
g616052-d7160564,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'Bar&Dinner Memory Haskovo']",Bar&Dinner Memory Haskovo,Unclaimed,4.0,"May 27, 2019","Ul. Otets Paisiy 38, Haskovo 6300 Bulgaria",41.93196,25.554234,#4 of 10 Restaurants in Haskovo,#4 of 10 Restaurants in Haskovo,14,0,,,,,,Reservations,False,True,,40,40,45,,3,10.0,1.0,0.0,0.0,"Turkish (2), Italian (1), German (1), Greek (2), English (7), Finnish (1)",in rating,g616052-d7160564,$$ - $$$,,Restaurants,7,7,0
g616052-d8646151,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'Deliciozo Bar & Dinner']",Deliciozo Bar & Dinner,Claimed,4.0,"April 8, 2023","Svoboda 2 Square, Haskovo 6300 Bulgaria",41.932507,25.556774,#7 of 10 Restaurants in Haskovo,#7 of 10 Restaurants in Haskovo,9,0,,,"Pizza, European, Deli","Brunch, Drinks, Breakfast, Lunch, Dinner",,"Takeout, Outdoor Seating, Seating, Serves Alcohol, Cash Only, Free Wifi",True,True,http://www.facebook.com/Deliciozo-Bar-Dinner-1606078812992120/,,,,,4,1.0,3.0,0.0,1.0,"Turkish (3), English (5), Finnish (1)",in rating,g616052-d8646151,$$ - $$$,"Pizza, European, Deli",Restaurants,5,4,0
g616052-d8864866,"['Europe', 'Bulgaria', 'Haskovo Province', 'Haskovo', 'Haskovo Restaurants', 'Comodo Restaurant & Carwash']",Comodo Restaurant & Carwash,Claimed,4.5,"February 23, 2020","Str osvobojdenie Southern Industrial Zone, Haskovo 6300 Bulgaria",41.913723,25.562168,#10 of 10 Restaurants in Haskovo,#10 of 10 Restaurants in Haskovo,2,0,,₪4 - ₪43,"European, Italian, Greek","Breakfast, Lunch, Dinner",,"Reservations, Outdoor Seating, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Serves Alcohol, Full Bar, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Accepts Credit Cards",True,True,http://www.facebook.com/COMODO-245467122986/,,,,,1,1.0,0.0,0.0,0.0,English (2),in rating,g616052-d8864866,$,"Italian, European, Greek",Restaurants,2,0,0
g616059-d2067413,"['Europe', 'Bulgaria', 'Pleven Province', 'Pleven Province Restaurants', 'Budapeshta']",Budapeshta - CLOSED,Unclaimed,4.5,"March 9, 2020","Ul. Vasil Levski 192, 5800 Bulgaria",43.40891,24.61902,,,10,0,,₪40 - ₪60,Eastern European,,,,False,True,,45,45,45,,6,4.0,0.0,0.0,0.0,"English (7), French (1), Russian (2)",closed,g616059-d2067413,$$ - $$$,Eastern European,,7,3,0
g616062-d1098225,"['Europe', 'Bulgaria', 'Ruse Province', 'Ruse', 'Ruse Restaurants', 'Balkan Princess']",Balkan Princess - CLOSED,Unclaimed,,,"Ul. Hadzhi Dimitar 26 Danube Waterfront, Ruse 7002 Bulgaria",43.855618,25.956995,,,0,0,,,,,,,False,True,,,,,,0,0.0,0.0,0.0,0.0,nan,closed,g608699-d1098225,,,,0,0,0
g616062-d1098226,"['Europe', 'Bulgaria', 'Ruse Province', 'Ruse', 'Ruse Restaurants', 'Del Cano']",Del Cano,Unclaimed,4.5,"January 23, 2023","Sveta Troitsa 15, Ruse Bulgaria",43.84772,25.95558,#38 of 60 Restaurants in Ruse,#38 of 60 Restaurants in Ruse,7,0,,,,,,,False,True,https://www.facebook.com/delcanobg?ref=hl,,,,,5,1.0,0.0,0.0,1.0,English (7),in rating,g608699-d1098226,,,Restaurants,7,0,0
g616062-d1098232,"['Europe', 'Bulgaria', 'Ruse Province', 'Ruse', 'Ruse Restaurants', ""Strandja's Tavern""]",Strandja's Tavern,Claimed,5.0,"November 14, 2019","Konstantin Irechek 5, Ruse 7000 Bulgaria",43.84649,25.95083,#52 of 60 Restaurants in Ruse,#13 of 13 Central European in Ruse,1,0,,₪13 - ₪42,"Barbecue, European, Eastern European, Central European",Dinner,,"Reservations, Parking Available, Street Parking, Free off-street parking, Television, Full Bar, Wine and Beer, Free Wifi, Table Service, Live Music, Family style",True,True,https://www.facebook.com/mehanastrandjata/,,,,,1,0.0,0.0,0.0,0.0,English (1),in rating,g608699-d1098232,$,"Barbecue, European, Eastern European",Restaurants,1,0,0
g616067-d16652695,"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia Region Restaurants', 'Contessa']",Contessa,Unclaimed,4.5,"October 2, 2023",Ul. Pirotska 78 Bulgaria,42.70175,23.3081,#1 of 3 Restaurants in Sofia Region,#1 of 3 Restaurants in Sofia Region,10,0,,,"European, Eastern European, Central European",,,,False,True,,,,,,6,4.0,0.0,0.0,0.0,"German (1), Italian (2), English (5), Hebrew (2)",in rating,g616067-d16652695,,"European, Eastern European, Central European",Restaurants,5,5,0
g616067-d19432607,"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia Region Restaurants', 'Makedonska Sreshta']",Makedonska Sreshta,Unclaimed,5.0,"February 13, 2023","ul.Parteniy Nishavski 1, 1303 Bulgaria",42.696655,23.307186,#2 of 3 Restaurants in Sofia Region,#1 of 1 Bar in Sofia Region,2,0,,,"Bar, Pub","Lunch, Dinner",,,True,True,https://www.facebook.com/%D0%9C%D0%B5%D1%85%D0%B0%D0%BD%D0%B0-%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D1%81%D0%BA%D0%B0-%D1%81%D1%80%D0%B5%D1%89%D0%B0-1090332211086022/,,,,,2,0.0,0.0,0.0,0.0,English (2),in rating,g616067-d19432607,,"Bar, Pub",Restaurants,2,0,0
g616068-d10076736,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Galeria Restaurant']",Galeria Restaurant,Unclaimed,2.0,"October 1, 2022","Mart 24ti, Koprivshtitsa 2077 Bulgaria",42.63928,24.35834,#10 of 10 Restaurants in Koprivshtitsa,#10 of 10 Restaurants in Koprivshtitsa,23,0,,,,,,"Seating, Table Service, Reservations",False,True,http://www.galeria-koprivshtica.com/,35,30,30,,1,5.0,4.0,1.0,12.0,"Spanish (1), Japanese (1), Hebrew (1), English (20)",in rating,g616068-d10076736,$$ - $$$,,Restaurants,20,3,0
g616068-d10149917,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Restaurant Bashtina Kashta']",Restaurant Bashtina Kashta,Unclaimed,4.5,"October 1, 2023","Hadji Nencho Palaveev Boulevard 32, Koprivshtitsa 2077 Bulgaria",42.64143,24.3584,#5 of 10 Restaurants in Koprivshtitsa,#5 of 10 Restaurants in Koprivshtitsa,10,0,,,,"Breakfast, Lunch, Dinner",,Reservations,True,True,http://www.fhhotel.info,40,45,45,,5,3.0,2.0,0.0,0.0,"French (2), English (7), Greek (1)",in rating,g616068-d10149917,$$ - $$$,,Restaurants,7,3,0
g616068-d10244845,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Bulgaria Restaurant - Garden']",Bulgaria Restaurant - Garden,Unclaimed,4.0,"August 5, 2023","Hadzhi Nencho Palaveev Blvd 33, Koprivshtitsa 2077 Bulgaria",42.641518,24.359814,#4 of 10 Restaurants in Koprivshtitsa,#3 of 4 European in Koprivshtitsa,16,0,,₪22 - ₪109,"European, Eastern European, Central European",Dinner,,"Table Service, Takeout, Reservations, Seating",False,True,,45,45,45,,8,5.0,1.0,0.0,2.0,"French (2), Italian (1), English (13)",in rating,g616068-d10244845,$$ - $$$,"European, Eastern European, Central European",Restaurants,13,3,0
g616068-d1098216,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Chuchura']",Chuchura,Unclaimed,4.0,"October 7, 2023","Hadzhi Nencho 66, Koprivshtitsa 2077 Bulgaria",42.638527,24.359154,#1 of 10 Restaurants in Koprivshtitsa,#1 of 6 Eastern European in Koprivshtitsa,152,0,,,"Soups, Eastern European, European","Breakfast, Lunch, Dinner, Brunch",,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",False,True,http://mehana.eu,45,40,45,45,77,41.0,20.0,10.0,4.0,"Turkish (2), Greek (1), Czech (1), Norwegian (1), Polish (1), Danish (1), German (2), French (18), Italian (9), English (93), Chinese (Trad.) (3), Russian (4), Portuguese (1), Spanish (13), Hebrew (2)",in rating,g616068-d1098216,$$ - $$$,"European, Soups, Eastern European",Restaurants,93,59,0
g616068-d1098217,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Dyado Liben']",Dyado Liben,Unclaimed,4.0,"April 15, 2023","Hadzhi Nencho 47, Koprivshtitsa 2077 Bulgaria",42.640312,24.358772,#3 of 10 Restaurants in Koprivshtitsa,#2 of 4 European in Koprivshtitsa,69,0,,,"European, Eastern European, Central European","Lunch, Dinner, Breakfast",Vegetarian Friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",False,True,,35,35,40,35,19,28.0,15.0,3.0,4.0,"Polish (1), Italian (4), German (2), Russian (1), Greek (2), French (7), Japanese (3), Spanish (3), English (46)",in rating,g616068-d1098217,$$ - $$$,"European, Eastern European, Central European",Restaurants,46,23,0
g616068-d1098220,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Nazdrave Restaurant']",Nazdrave Restaurant - CLOSED,Unclaimed,,,"Hadzhi Nencho Palaveev 53, Koprivshtitsa 2077 Bulgaria",42.63982,24.35926,,,0,0,,,,,,,False,False,,,,,,0,0.0,0.0,0.0,0.0,nan,closed,g616068-d1098220,,,,0,0,0
g616068-d1098221,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Pod Starata Krusha']",Pod Starata Krusha,Unclaimed,4.0,"September 17, 2023","Nencho Palaveev 56, Koprivshtitsa 2077 Bulgaria",42.638363,24.359055,#2 of 10 Restaurants in Koprivshtitsa,#2 of 6 Eastern European in Koprivshtitsa,43,0,,,Eastern European,"Lunch, Dinner",Vegetarian Friendly,"Reservations, Seating, Serves Alcohol, Table Service",False,True,http://www.todorinikashti.com/en/mehana/gallery.html,45,45,45,,25,7.0,7.0,3.0,1.0,"Japanese (1), Dutch (1), French (9), Italian (3), Chinese (Trad.) (2), English (24), Spanish (3), Chinese (Sim.) (2)",in rating,g616068-d1098221,$$ - $$$,"Eastern European, Vegetarian Friendly",Restaurants,24,21,0
g616068-d17990773,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'April 20th']",April 20th,Unclaimed,5.0,"July 8, 2022","606 59, Koprivshtitsa 2077 Bulgaria",42.63882,24.3598,#6 of 10 Restaurants in Koprivshtitsa,#1 of 1 Russian in Koprivshtitsa,4,0,,,"Grill, Healthy, Russian, Eastern European",,,,False,True,,,,,,4,0.0,0.0,0.0,0.0,English (4),in rating,g616068-d17990773,,"Grill, Healthy, Russian, Eastern European",Restaurants,4,0,0
g616068-d2042681,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Debo Pene']",Debo Pene,Unclaimed,,,"Veljo Vrachev Str. 6, Koprivshtitsa 2077 Bulgaria",42.6325,24.35898,,,0,0,,,,,,,False,False,,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g616068-d2042681,,,,0,0,0
g616068-d21433627,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Food And Pizza Koprivshtitsa']",Food And Pizza Koprivshtitsa,Unclaimed,5.0,"November 4, 2021","H.n. Palaveev Blvd 80, Koprivshtitsa 2077 Bulgaria",42.636387,24.359768,#8 of 10 Restaurants in Koprivshtitsa,#1 of 1 Pub in Koprivshtitsa,3,0,,,"Italian, Pizza, Pub, Diner, Wine Bar",,,,False,True,,,,,,3,0.0,0.0,0.0,0.0,"English (2), French (1)",in rating,g616068-d21433627,,"Italian, Pizza, Pub, Diner",Restaurants,2,1,0
g616068-d3793073,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Bulgaria Restaurant']",Bulgaria Restaurant,Unclaimed,3.5,"July 22, 2023","G Salchev 4, Koprivshtitsa 2077 Bulgaria",42.641544,24.359999,#7 of 10 Restaurants in Koprivshtitsa,#4 of 4 European in Koprivshtitsa,28,0,,,"European, Central European","Lunch, Dinner",,"Reservations, Serves Alcohol, Outdoor Seating, Seating, Table Service",False,False,,40,40,45,40,11,6.0,6.0,1.0,4.0,"Italian (1), Russian (1), English (18), French (4), Spanish (3), Portuguese (1)",in rating,g616068-d3793073,$$ - $$$,"European, Central European",Restaurants,18,10,0
g616068-d4276450,"['Europe', 'Bulgaria', 'Sofia Region', 'Koprivshtitsa', 'Koprivshtitsa Restaurants', 'Biala Reka']",Biala Reka,Unclaimed,5.0,"April 26, 2019","Bor Street 7, Koprivshtitsa 2077 Bulgaria",42.68467,23.14339,#9 of 10 Restaurants in Koprivshtitsa,#6 of 6 Eastern European in Koprivshtitsa,2,0,,,Eastern European,,,,False,True,http://www.smilovene.bg,,,,,2,0.0,0.0,0.0,0.0,English (2),in rating,g616068-d4276450,,Eastern European,Restaurants,2,0,0
g616071-d1567955,"['Europe', 'Bulgaria', 'Varna Province', 'Varna', 'Varna Restaurants', 'Captain Cook']",Captain Cook,Unclaimed,3.5,"June 14, 2021","Morska Gara, Varna Bulgaria",43.193108,27.921244,#110 of 294 Restaurants in Varna,#62 of 121 European in Varna,62,0,,,"Seafood, Mediterranean, European","Dinner, Lunch, Late Night",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Free Wifi, Wheelchair Accessible, Table Service",False,True,http://www.captaincook.bg/,40,45,40,40,27,14.0,6.0,5.0,10.0,"Turkish (2), Spanish (1), English (41), Dutch (1), Hebrew (1), Italian (5), French (4), Russian (4), German (3)",in rating,g295392-d1567955,$$$$,"Seafood, Mediterranean, European",Restaurants,41,21,0
g6206157-d17762658,"['Europe', 'Bulgaria', 'Blagoevgrad Province', 'Banya', 'Banya Restaurants', 'Ropchov Han']",Ropchov Han,Claimed,5.0,"February 20, 2020","Ulitsa Dvadeset i Vtora 7, Banya 2778 Bulgaria",41.882713,23.525997,#1 of 1 Restaurant in Banya,#1 of 1 Diner in Banya,6,0,,₪15 - ₪76,"Bar, Barbecue, European, Pub, Diner, Eastern European","Breakfast, Lunch, Dinner, Late Night, Drinks",,,True,True,http://www.ropchovhan.com,,,,,5,1.0,0.0,0.0,0.0,"Italian (1), Russian (1), English (3), French (1)",in rating,g6206157-d17762658,$$ - $$$,"Bar, Barbecue, European",Restaurants,3,3,0
g6208856-d2348203,"['Europe', 'Bulgaria', 'Sofia Region', 'Mala Tsarkva', 'Mala Tsarkva Restaurants', 'Tavern Posleden Grosh']",Tavern Posleden Grosh,Unclaimed,4.5,"February 2, 2022",Mala Tsarkva Bulgaria,42.26471,23.511139,#1 of 1 Restaurant in Mala Tsarkva,#1 of 1 Barbecue in Mala Tsarkva,17,0,,,"Eastern European, Barbecue","Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","Table Service, Reservations, Seating",False,True,,50,50,50,,12,3.0,2.0,0.0,0.0,"English (15), Russian (2)",in rating,g6208856-d2348203,$$ - $$$,"Barbecue, Eastern European, Vegetarian Friendly",Restaurants,15,2,0
g6280946-d17594089,"['Europe', 'Bulgaria', 'Kyustendil Province', 'Pastra', 'Pastra Restaurants', 'Pastra']",Pastra,Unclaimed,5.0,"June 3, 2022","Pastra, Kiustendil 107, Pastra 2631 Bulgaria",42.12738,23.22964,#2 of 2 Restaurants in Pastra,#1 of 1 Eastern European in Pastra,3,0,,,Eastern European,,,,False,True,,,,,,3,0.0,0.0,0.0,0.0,"German (1), French (1), English (1)",in rating,g6280946-d17594089,,Eastern European,Restaurants,1,2,0
g6280946-d6968744,"['Europe', 'Bulgaria', 'Kyustendil Province', 'Pastra', 'Pastra Restaurants', 'Han Dqvolski Vodi']",Han Dqvolski Vodi,Unclaimed,5.0,"August 5, 2023","107 5, Pastra 2630 Bulgaria",42.12078,23.28917,#1 of 2 Restaurants in Pastra,#1 of 1 Soups in Pastra,28,0,,,"Barbecue, Soups","Lunch, Dinner, Breakfast, Brunch",Vegetarian Friendly,"Reservations, Seating, Table Service",False,True,https://www.facebook.com/%D0%A5%D0%B0%D0%BD%D0%94%D1%8F%D0%B2%D0%BE%D0%BB%D1%81%D0%BA%D0%B8-%D0%B2%D0%BE%D0%B4%D0%B8-324185691006200/?fref=ts,50,45,45,,21,7.0,0.0,0.0,0.0,"Portuguese (1), German (1), Spanish (4), Italian (8), Russian (5), Dutch (1), English (8)",in rating,g6280946-d6968744,$$ - $$$,"Barbecue, Soups, Vegetarian Friendly",Restaurants,8,20,0
g635555-d12225828,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Tavern Varosha']",Tavern Varosha,Unclaimed,4.0,"September 2, 2023","Ulica M Poplukanov 6, Lovech 5500 Bulgaria",43.13044,24.717476,#3 of 10 Restaurants in Lovech,#2 of 3 European in Lovech,11,0,,,European,,,Reservations,False,False,,45,45,50,,5,5.0,0.0,0.0,1.0,"German (1), Spanish (2), English (7), Dutch (1)",in rating,g635555-d12225828,$$ - $$$,European,Restaurants,7,4,0
g635555-d12826914,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'IRON FE-26']",IRON FE-26,Unclaimed,4.5,"March 17, 2023","Bridge 1, Lovech 5500 Bulgaria",43.13953,24.72708,#4 of 10 Restaurants in Lovech,#4 of 10 Restaurants in Lovech,7,0,,,"Bar, Cafe, Pub",,,,False,True,https://www.facebook.com/IRON-FE-26-684216498451978/,,,,,5,1.0,0.0,1.0,0.0,"French (1), English (6)",in rating,g635555-d12826914,,"Bar, Cafe, Pub",Restaurants,6,1,0
g635555-d13995690,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Версаn']",Версаn,Unclaimed,,,"Targovska Street 2, Lovech 5500 Bulgaria",43.131588,24.714865,,,0,0,,,"Bar, Pub",,,,False,True,https://www.facebook.com/clubversailles/,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g635555-d13995690,,"Bar, Pub",,0,0,0
g635555-d17836000,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Restaurant Panorama Lovech']",Restaurant Panorama Lovech,Unclaimed,,,"Ul. Targovska 45, Lovech 5500 Bulgaria",43.13571,24.71695,,,0,0,,,Eastern European,"Lunch, Dinner",,,True,True,,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g635555-d17836000,,Eastern European,,0,0,0
g635555-d19721334,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Ida EOOD']",Ida EOOD,Unclaimed,5.0,"September 24, 2022","Ulitsa Targovska 2, Lovech 5500 Bulgaria",43.13152,24.71502,#6 of 10 Restaurants in Lovech,#2 of 2 Cafe in Lovech,2,0,,,Cafe,,,,False,True,,,,,,2,0.0,0.0,0.0,0.0,English (2),in rating,g635555-d19721334,,Cafe,Restaurants,2,0,0
g635555-d19721339,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Ida']",Ida,Unclaimed,,,"Ulitsa Targovska 2, Lovech 5500 Bulgaria",43.13152,24.71502,,,0,0,,,Cafe,,,,False,True,,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g635555-d19721339,,Cafe,,0,0,0
g635555-d19940682,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Pizza & BBQ Maxi']",Pizza & BBQ Maxi,Unclaimed,4.0,"February 16, 2020","ulitsa Trakiyska 19, Lovech 5500 Bulgaria",43.13327,24.71179,#9 of 10 Restaurants in Lovech,#2 of 2 Pizza in Lovech,1,0,,,Pizza,,,,False,True,http://pizza-bbq-maxi.business.site/,,,,,0,1.0,0.0,0.0,0.0,English (1),in rating,g635555-d19940682,,Pizza,Restaurants,1,0,0
g635555-d20300032,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Restaurant Drakata']",Restaurant Drakata,Unclaimed,4.0,"September 11, 2023","Todor Kirkov Square, Lovech 5500 Bulgaria",43.13234,24.717358,#1 of 10 Restaurants in Lovech,#1 of 10 Restaurants in Lovech,80,0,,,"Eastern European, European","Lunch, Dinner",Vegetarian Friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service, Full Bar",True,True,http://www.hotelvarosha.com,40,40,40,45,35,25.0,9.0,7.0,4.0,"Spanish (5), German (2), Italian (2), French (8), English (58), Russian (4), Portuguese (1)",in rating,g635555-d4210007,$$ - $$$,"European, Eastern European, Vegetarian Friendly",Restaurants,58,22,0
g635555-d20982579,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Bar & Dinner Prestige']",Bar & Dinner Prestige,Unclaimed,,,"Street Ulitsa Tirgovska 2, Lovech 5500 Bulgaria",43.13152,24.71502,,,0,0,,,Grill,,,,False,True,http://www.facebook.com/bar.dinner.35,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g635555-d20982579,,Grill,,0,0,0
g635555-d23312004,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Pizaria Arsis']",Pizaria Arsis,Unclaimed,,,"ulitsa Tirgovska 22, Lovech 5500 Bulgaria",43.13438,24.71735,,,0,0,,,"Pizza, Fast Food, European","Lunch, Dinner",,,True,True,,,,,,0,0.0,0.0,0.0,0.0,nan,in rating,g635555-d23312004,,"Pizza, Fast Food, European",,0,0,0
g635555-d4210007,"['Europe', 'Bulgaria', 'Lovech Province', 'Lovech', 'Lovech Restaurants', 'Restaurant Drakata']",Restaurant Drakata,Unclaimed,4.0,"September 11, 2023","Todor Kirkov Square, Lovech 5500 Bulgaria",43.13234,24.717358,#1 of 10 Restaurants in Lovech,#1 of 10 Restaurants in Lovech,80,0,,,"Eastern European, European","Lunch, Dinner",Vegetarian Friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service, Full Bar",True,True,http://www.hotelvarosha.com,40,40,40,45,35,25.0,9.0,7.0,4.0,"Spanish (5), German (2), Italian (2), French (8), English (58), Russian (4), Portuguese (1)",duplicate,g635555-d4210007,$$ - $$$,"European, Eastern European, Vegetarian Friendly",Restaurants,58,22,0
