"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","id_destination","status","price_category","top_tags","English","non-English","local","type","website","last_update","facebook_text","description","fb_last_update_year","website_type","website_status","fb_rating","fb_reviews","fb_followers","restaurant_link","rand","Open\Closed","Comment"
"g499086-d3846471","['Europe', 'Bulgaria', 'Burgas Province', 'Sunny Beach', 'Sunny Beach Restaurants', 'The Sport Pub']","The Sport Pub","Claimed",4.5,"July 24, 2022","Slanchev Bryag 8240, Sunny Beach 8240 Bulgaria",42.6856,27.710604,"#53 of 180 Restaurants in Sunny Beach","#53 of 180 Restaurants in Sunny Beach",53,0,,"₪15 - ₪39","Bar, British, Pub","Dinner, Drinks",,"Outdoor Seating, Seating, Television, Takeout, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Free Wifi, Table Service, Live Music, Sports bars","True","True",45,40,45,45,36,9,3,1,4,"Russian (1), English (51), Swedish (1)","g499086-d3846471","in rating","$","Bar, British, Pub",51,2,0,"Restaurants","http://www.facebook.com/sport.pub.sunny.beach",,"no_posts","About
See all
Great British food 9am tl late. All major sports shown. Bingo and Karaoke every night. Kopparberg,Guinness,John Smiths plus loads more...
British T.V available all day. Bingo and Karaoke every night. All major sports shown.
0 people follow this
+359 89 596 3790
some@email.com
Price range
  · $$
Sports Bar · British Restaurant · Karaoke",0,"facebook","online",,,0,"g499086-d3846471",0.719196968944743,,
"g303647-d12029367","['Europe', 'Bulgaria', 'Sofia Region', 'Borovets', 'Borovets Restaurants', 'Cool Runnings at Golden Chicken']","Cool Runnings at Golden Chicken","Claimed",4.5,"July 1, 2022","Main Street Golden Chicken, Borovets 2010 Bulgaria",42.26598,23.603844,"#8 of 58 Restaurants in Borovets","#1 of 1 Caribbean in Borovets",221,0,,"₪22 - ₪43","Caribbean, Bar, Jamaican","Breakfast, Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service","True","True",45,50,45,45,171,32,11,2,5,"English (218), German (1), Russian (2)","g303647-d12029367","in rating","$","Caribbean, Bar, Jamaican",218,3,0,"Restaurants","http://www.facebook.com/Cool-Runnings-at-Golden-Chicken-Borovets-1397941190505793/","October 7, 2020","*** WINTER SEASON 2020 / 2021...
The Winter Season is Coming... the mountain air is fresh and healthy, preparations of the pistes has begun and we look all forward to welcoming you.… See more","Intro
Right by the gondola, in the heart of the resort, Cool Runnings @ Golden Chicken is the ONLY Jamaica
Page · Beer Bar
Golden Chicken, Borovets, Borovets, Bulgaria
+359 87 735 8786
Dine-in · Outdoor seating
Price Range · $
Rating · 4.5 (141 Reviews)",2020,"facebook","online",4.5,141,876,"g303647-d12029367",0.870632317615673,,
"g209956-d2231216","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Londonderry', 'Coleraine', 'Coleraine Restaurants', 'New Society']","New Society","Claimed",4.5,"November 7, 2022","54 New Row, Coleraine BT52 1AF Northern Ireland",55.129723,-6.670139,"#8 of 44 Restaurants in Coleraine","#8 of 44 Restaurants in Coleraine",134,0,0,"₪8 - ₪44","Cafe, British, Irish","Breakfast, Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Free Wifi, Table Service, Takeout","False","True",45,45,45,45,93,25,10,2,4,"Spanish (1), English (131), German (2)","g209956-d2231216","in rating","$$ - $$$","Irish, Cafe, British",131,3,131,"Restaurants","http://www.newsocietycafe.co.uk",,,,0,"non-facebook","unavailable",,,0,"g209956-d2231216",0.316349347587675,,
"g190795-d3329729","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Fermanagh', 'Enniskillen', 'Enniskillen Restaurants', 'The Devenish Lounge']","The Devenish Lounge","Claimed",4.5,"July 25, 2022","26 Darling Street, Enniskillen BT74 7EW Northern Ireland",54.34681,-7.643233,"#17 of 45 Restaurants in Enniskillen","#9 of 31 British in Enniskillen",69,0,0,,"Bar, British, Gastropub, Pub","Dinner, Drinks, Lunch","Vegetarian Friendly, Vegan Options","Reservations, Television, Serves Alcohol, Full Bar, Seating, Highchairs Available, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Outdoor Seating, Wheelchair Accessible, Accepts Credit Cards, Table Service, Live Music","True","True",45,45,45,,49,12,2,4,2,"German (1), English (67), French (1)","g190795-d3329729","in rating","$$ - $$$","Bar, British, Pub",67,2,67,"Restaurants","http://www.devenishbar.com",,,,0,"non-facebook","unavailable",,,0,"g190795-d3329729",0.9724683733657,,
"g209963-d5439789","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Londonderry', 'Portstewart', 'Portstewart Restaurants', 'Indian Ocean Takeaway']","Indian Ocean Takeaway","Unclaimed",2.5,"December 11, 2022","85 The Promenade, Portstewart BT55 7AG Northern Ireland",55.18302,-6.7186,"#9 of 10 Quick Bites in Portstewart","#9 of 10 Quick Bites in Portstewart",45,0,0,,"Indian, Fast Food","Breakfast, Lunch",,"Delivery, Takeout","True","True",30,35,35,,9,5,6,0,25,"French (1), English (44)","g209963-d5439789","in rating","$$ - $$$","Quick Bites, Indian, Fast Food",44,1,44,"Quick Bites","https://www.facebook.com/Indian-Ocean-Takeaway-122909417876210/","August 17, 2017","Kellys is on so we're open until pretty late tonight 
yea","Intro
Page · Fast food restaurant
85 The Promenade, Coleraine, United Kingdom
+44 28 7083 5425
Open now
Outdoor seating
Price Range · $$
Rating · 2.5 (13 Reviews)",2017,"facebook","online",2.5,13,436,"g209963-d5439789",0.0843029639218,,
"g551732-d2571887","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Comber', 'Comber Restaurants', 'The Raj']","The Raj","Claimed",4.5,"May 27, 2022","46 Mill Street, Comber BT23 5EQ Northern Ireland",54.55144,-5.75168,"#11 of 15 Restaurants in Comber","#2 of 2 Balti in Comber",53,0,0,"₪15 - ₪63","Indian, Balti, Bangladeshi","Dinner, Late Night","Vegetarian Friendly, Halal","Highchairs Available, Serves Alcohol, Takeout, Buffet, Wine and Beer, Accepts Mastercard, Accepts Visa, Delivery, Reservations, Seating, Accepts Credit Cards, Table Service","True","True",45,45,45,40,33,13,4,1,2,"English (53)","g551732-d2571887","in rating","$$ - $$$","Indian, Balti, Bangladeshi",53,0,53,"Restaurants",,,,,0,"no_website","no_website",,,0,"g551732-d2571887",0.049757841276005,,
"g303646-d10279542","['Europe', 'Bulgaria', 'Dobrich Province', 'Balchik', 'Balchik Restaurants', 'Salt & Pepper']","Salt & Pepper","Claimed",3,"June 28, 2022","Ul Zalez, Balchik 9600 Bulgaria",43.40395,28.14915,"#48 of 51 Restaurants in Balchik","#16 of 16 Eastern European in Balchik",113,0,,,"Seafood, Eastern European, European",,"Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service","False","True",30,30,25,,23,25,17,18,30,"Spanish (1), English (88), Swedish (1), German (2), Italian (2), Russian (9), Norwegian (3), Danish (5), French (1), Finnish (1)","g303646-d10279542","in rating","$$ - $$$","Seafood, European, Eastern European",88,25,0,"Restaurants","http://www.saltandpepper.bg/",,,,0,"non-facebook","unavailable",,,0,"g303646-d10279542",0.254877013154328,,
"g209956-d4495007","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Londonderry', 'Coleraine', 'Coleraine Restaurants', 'Arbutus At The Crannagh']","Arbutus At The Crannagh","Claimed",3.5,"July 24, 2022","78 Portstewart Road The Crannagh Complex, Coleraine BT52 1SD Northern Ireland",55.150455,-6.686695,"#16 of 44 Restaurants in Coleraine","#16 of 44 Restaurants in Coleraine",404,0,0,"₪15 - ₪63","Irish, British, Contemporary","Breakfast, Lunch, Dinner, Drinks","Vegetarian Friendly, Gluten Free Options","Takeout, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Reservations, Outdoor Seating, Seating, Free off-street parking, Highchairs Available, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Table Service","True","True",35,35,35,40,161,88,39,52,64,"Dutch (1), English (403)","g209956-d4495007","in rating","$$ - $$$","Irish, British, Contemporary",403,1,403,"Restaurants","https://thecrannaghcomplex.com/restaurant/",,,,0,"non-facebook","unavailable",,,0,"g209956-d4495007",0.901877854950726,,
"g499086-d3337250","['Europe', 'Bulgaria', 'Burgas Province', 'Sunny Beach', 'Sunny Beach Restaurants', 'marbella']","marbella","Unclaimed",4,"August 12, 2022","8420 sunny beach, Sunny Beach Bulgaria",42.687134,27.708244,"#54 of 180 Restaurants in Sunny Beach","#42 of 89 European in Sunny Beach",102,0,,,"European","Dinner, Breakfast, Lunch, Late Night",,"Reservations, Seating, Highchairs Available, Serves Alcohol, Table Service, Television, Full Bar","False","False",40,45,40,45,63,15,8,2,14,"Danish (3), Polish (2), Italian (1), Dutch (2), Russian (7), English (87)","g499086-d3337250","in rating","$$ - $$$","European",87,15,0,"Restaurants",,,,,0,"no_website","no_website",,,0,"g499086-d3337250",0.780086525948718,,
"g189934-d2503693","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Ravintola Torni']","Ravintola Torni","Claimed",4,"December 1, 2022","Sokos Hotel Torni Yrjönkatu 26, Helsinki Finland",60.16773,24.939026,"#181 of 1,407 Restaurants in Helsinki","#122 of 473 European in Helsinki",117,0,0,"₪51 - ₪262","European, Scandinavian","Dinner, Brunch, Lunch, Late Night, Drinks","Gluten Free Options","Reservations, Seating, Serves Alcohol, Full Bar, Table Service","True","True",40,40,35,45,39,54,15,7,2,"Italian (2), French (1), Japanese (1), Spanish (1), German (4), English (67), Russian (8), Finnish (27), Swedish (6)","g189934-d2503693","in rating","$$ - $$$","European, Scandinavian, Gluten Free Options",67,50,27,"Restaurants","http://www.raflaamo.fi/fi/helsinki/ravintola-torni",,,,0,"non-facebook","unavailable",,,0,"g189934-d2503693",0.045387426391244,,
"g1934071-d1956048","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Londonderry', 'Garvagh', 'Garvagh Restaurants', 'The Vines']","The Vines","Claimed",4.5,"March 28, 2022","41-43 Main Street, Garvagh BT51 5AA Northern Ireland",54.98378,-6.68707,"#1 of 5 Restaurants in Garvagh","#1 of 1 Irish in Garvagh",377,0,0,,"Irish, Wine Bar, British, Contemporary","Lunch, Dinner, Brunch, Breakfast, Late Night","Vegetarian Friendly, Vegan Options, Gluten Free Options","Takeout, Reservations, Private Dining, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service, Delivery","True","True",45,45,45,45,314,31,13,10,9,"German (1), English (375), French (1)","g1934071-d1956048","in rating","$$ - $$$","Irish, British, Contemporary",375,2,375,"Restaurants","http://thevineswinebar.co.uk/",,,,0,"non-facebook","unavailable",,,0,"g1934071-d1956048",0.699606316629797,,
"g274935-d5497074","['Europe', 'Slovakia', 'Trnava Region', 'Piestany', 'Piestany Restaurants', ""Winter's Cafe & Restaurant""]","Winter's Cafe & Restaurant","Unclaimed",4,"October 9, 2022","Winterova 29, Piestany 921 01 Slovakia",48.5895,17.83635,"#18 of 47 Restaurants in Piestany","#18 of 47 Restaurants in Piestany",30,0,,,,"Lunch, Dinner, Breakfast, Brunch",,"Reservations, Table Service, Seating","True","True",35,35,40,,9,13,6,1,1,"French (2), Russian (1), Polish (1), Dutch (1), Slovak (14), German (2), English (9)","g274935-d5497074","in rating","$$ - $$$",,9,21,14,"Restaurants",,,,,0,"no_website","no_website",,,0,"g274935-d5497074",0.380885442951694,,
"g189934-d777334","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Restaurant China']","Restaurant China","Claimed",3.5,"June 17, 2022","Annankatu 25, Helsinki 00100 Finland",60.16727,24.936466,"#493 of 1,407 Restaurants in Helsinki","#493 of 1,407 Restaurants in Helsinki",79,0,0,,"Chinese, Asian","Dinner, Drinks",,"Takeout, Reservations, Seating, Serves Alcohol, Wheelchair Accessible, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants","True","True",40,40,40,40,17,29,20,8,5,"Finnish (12), Norwegian (1), Japanese (1), Portuguese (1), Spanish (1), Chinese (Sim.) (1), English (46), Russian (15), French (1)","g189934-d777334","in rating","$$ - $$$","Chinese, Asian, Cantonese",46,33,12,"Restaurants","http://www.ravintolachina.fi/",,,,0,"non-facebook","unavailable",,,0,"g189934-d777334",0.384607455460355,,
"g294452-d4018203","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Moskovska 15']","Moskovska 15","Unclaimed",4,"November 8, 2022","ul.Moskovska 15, Sofia 1000 Bulgaria",42.69674,23.328156,"#136 of 1,226 Restaurants in Sofia","#44 of 117 Central European in Sofia",132,0,,,"European, Eastern European, Central European","Lunch, Dinner","Vegan Options, Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Table Service, Live Music","True","True",40,45,40,45,63,44,16,4,5,"Greek (1), Spanish (1), English (88), Danish (1), Swedish (1), German (7), Russian (6), French (7), Dutch (3), Turkish (1), Italian (16)","g294452-d4018203","in rating","$$ - $$$","European, Eastern European, Central European",88,44,0,"Restaurants","http://moskovska15.com",,,,0,"non-facebook","unavailable",,,0,"g294452-d4018203",0.894037842750549,,
"g667564-d12327965","['Europe', 'Finland', 'North Karelia', 'Nurmes', 'Nurmes Restaurants', 'Trattoria Pielinen']","Trattoria Pielinen","Unclaimed",3.5,"October 14, 2022","Tuulentie 10, Nurmes 75500 Finland",63.533054,29.178612,"#3 of 5 Restaurants in Nurmes","#3 of 5 Restaurants in Nurmes",58,0,0,,"Italian, European","Dinner",,"Reservations, Table Service, Seating, Wheelchair Accessible","True","True",35,35,30,,12,18,15,10,3,"English (12), Spanish (1), Finnish (45)","g667564-d12327965","in rating","$$ - $$$","Italian, European",12,46,45,"Restaurants","http://www.raflaamo.fi/fi/nurmes/trattoria-pielinen-nurmes",,,,0,"non-facebook","unavailable",,,0,"g667564-d12327965",0.81185341719538,,
"g274924-d10693170","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Cafe Cafe Bratislava Restaurant']","Cafe Cafe Bratislava Restaurant","Unclaimed",3,"July 23, 2022","Rybarska Brana 206/9, Bratislava 811 01 Slovakia",48.1426,17.109211,"#958 of 1,028 Restaurants in Bratislava","#181 of 188 Cafe in Bratislava",160,0,,,"Cafe, Central European","Breakfast, Lunch, Brunch","Vegetarian Friendly","Seating, Serves Alcohol, Table Service, Outdoor Seating, Free Wifi","False","True",35,30,35,,26,41,26,17,50,"Italian (13), Spanish (13), Dutch (6), English (94), German (13), Portuguese (4), Slovak (1), Swedish (1), Russian (8), Japanese (1), Czech (1), French (5)","g274924-d10693170","in rating","$$ - $$$","Cafe, Central European, Vegetarian Friendly",94,66,1,"Restaurants","http://www.facebook.com/pg/Caf%C3%A9-%C3%A9fac-Bratislava-Restaurant-898002660345031/about","November 4, 2020",,"Intro
Top � top
Page · Cafe
Bratislava, Slovakia
+421 902 229 189
Price Range · $$
Rating · 4.2 (448 Reviews)",2020,"facebook","online",4.2,448,1200,"g274924-d10693170",0.195075861411169,,
"g274924-d740042","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Palacinka Lacinka']","Palacinka Lacinka","Unclaimed",4.5,"April 16, 2022","Sancova 18, Bratislava 81104 Slovakia",48.15584,17.109573,"#10 of 55 Desserts in Bratislava","#10 of 55 Dessert in Bratislava",121,0,,,"Fast Food, Central European","Lunch","Vegetarian Friendly","Takeout, Seating","True","True",50,45,50,40,88,24,7,2,0,"Polish (1), Dutch (1), Slovak (34), Chinese (Sim.) (3), Russian (3), Chinese (Trad.) (3), Italian (3), Spanish (5), English (69), German (3)","g274924-d740042","in rating","$","Dessert, Fast Food, Central European",69,56,34,"Desserts","http://www.facebook.com/Palacinka-Lacinka-57164796465","December 31, 2015",,"Intro
Stranka fanusikov Palacinky Lacinky (toto nie je stranka prevadzky)
Page · Creperie
+421 2/524 974 14
Closed now
Dine-in · In-store pickup
Rating · 4.9 (65 Reviews)",2015,"facebook","online",4.9,65,7500,"g274924-d740042",0.852178267668933,,
"g274935-d815480","['Europe', 'Slovakia', 'Trnava Region', 'Piestany', 'Piestany Restaurants', 'Rybarska Basta Basovce']","Rybarska Basta Basovce","Claimed",4,"May 22, 2022","Basovce 169, Piestany 922 01 Slovakia",48.629272,17.801386,"#14 of 47 Restaurants in Piestany","#2 of 2 Soups in Piestany",51,0,,,,"Dinner, Lunch",,"Reservations, Seating, Parking Available, Validated Parking, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Takeout, Highchairs Available, Table Service","True","True",45,45,40,,23,17,6,1,4,"Russian (4), Hebrew (1), Slovak (26), German (4), Spanish (1), Italian (2), English (13)","g274935-d815480","in rating","$$ - $$$","European, Soups",13,38,26,"Restaurants","http://www.rybarskabastabasovce.sk",,,,0,"non-facebook","unavailable",,,0,"g274935-d815480",0.613824704661965,,
"g186470-d3258596","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Ruchi Indian']","Ruchi Indian","Unclaimed",4.5,"January 6, 2022","174 Ormeau Road, Belfast BT7 2ED Northern Ireland",54.58428,-5.92232,"#290 of 689 Restaurants in Belfast","#27 of 41 Indian in Belfast",39,0,0,,"Indian","Dinner","Vegetarian Friendly, Vegan Options, Halal","Takeout, Delivery","True","True",50,50,45,35,33,3,1,1,1,"English (38), Spanish (1)","g186470-d3258596","in rating","$$ - $$$","Indian, Vegetarian Friendly, Vegan Options",38,1,38,"Restaurants","http://www.ruchiindianbelfast.com/",,,,0,"non-facebook","unavailable",,,0,"g186470-d3258596",0.239161587320268,,
"g4013746-d4004057","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Fintona', 'Fintona Restaurants', 'McAtees Bar & Restaurant']","McAtees Bar & Restaurant","Claimed",4.5,"September 19, 2022","19-21 Main Street, Fintona Northern Ireland",54.49846,-7.31583,"#2 of 3 Restaurants in Fintona","#2 of 3 Restaurants in Fintona",32,0,0,,"Bar, Irish, Pub","Lunch, Dinner","Vegetarian Friendly","Seating, Highchairs Available, Serves Alcohol, Takeout, Reservations, Wheelchair Accessible, Table Service","True","True",45,45,45,45,19,7,3,1,2,"English (32)","g4013746-d4004057","in rating","$$ - $$$","Irish, Bar, Pub",32,0,32,"Restaurants",,,,,0,"no_website","no_website",,,0,"g4013746-d4004057",0.933477262966335,,
"g777265-d6640748","['Europe', 'Finland', 'Southwest Finland', 'Naantali', 'Naantali Restaurants', 'Valborg']","Valborg","Unclaimed",3,"July 25, 2022","Mannerheiminkatu 1, Naantali 21100 Finland",60.469105,22.015043,"#18 of 33 Restaurants in Naantali","#3 of 3 Bar in Naantali",64,0,0,,"Pizza, European, Bar, Gastropub","Lunch, Dinner",,"Outdoor Seating, Seating, Table Service","False","True",35,35,30,,11,21,11,14,7,"Norwegian (1), Japanese (1), Portuguese (1), Swedish (1), Russian (2), Finnish (39), English (19)","g777265-d6640748","in rating","$$ - $$$","Bar, Pizza, European",19,45,39,"Restaurants","http://www.ravintolavalborg.fi",,,,0,"non-facebook","unavailable",,,0,"g777265-d6640748",0.895869782660157,,
"g1200567-d9817498","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Hillsborough', 'Hillsborough Restaurants', 'Pizza Boutique']","Pizza Boutique","Claimed",4.5,"January 13, 2022","6A Lisburn Street, Hillsborough BT26 6AB Northern Ireland",54.46376,-6.08342,"#1 of 6 Quick Bites in Hillsborough","#1 of 6 Quick Bites in Hillsborough",47,0,0,,"Pizza, Fast Food","Dinner","Vegetarian Friendly, Vegan Options","Delivery, Takeout, Wheelchair Accessible","True","True",45,45,40,,36,3,2,4,2,"English (47)","g1200567-d9817498","in rating","$","Quick Bites, Pizza, Fast Food",47,0,47,"Quick Bites","https://www.facebook.com/pizzaboutiquehillsborough",,"no_posts","About
See all
Seriously tasty pizza.
3 people like this
3 people follow this
http://www.pizzaboutique.co.uk/
+44 28 9268 3881
Price range
  · $$
Fast food restaurant · Pizza place",0,"facebook","online",,,0,"g1200567-d9817498",0.090832324465737,,
"g303648-d4890055","['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Helios Bar and Food']","Helios Bar and Food","Unclaimed",3.5,"July 23, 2022","Old Town Nessebar, Nessebar 8230 Bulgaria",42.658054,27.73746,"#131 of 144 Restaurants in Nessebar","#42 of 48 Eastern European in Nessebar",73,0,,,"Seafood, Mediterranean, Eastern European, European","Lunch, Dinner",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service","False","True",35,40,35,,31,9,7,2,24,"French (2), Spanish (1), Danish (1), Italian (2), Polish (4), Swedish (2), Russian (8), Norwegian (2), English (51)","g303648-d4890055","in rating","$$ - $$$","Seafood, Mediterranean, European",51,22,0,"Restaurants","http://www.facebook.com/Chericocinaycafe/","May 30, 2018","Hoy miercoles, ¡tarde de té! ¡Super rico y saludable!
 Te esperamos en | Av. Maipú 2802
 Hacé tu reserva llamando al | 4005-5700","Intro
Page · Cafeteria
Maipu 2802, Olivos, Argentina
Closed now
In-store pickup
Price Range · $$
Rating · 4.2 (121 Reviews)",2018,"facebook","online",4.2,121,2000,"g303648-d4890055",0.208969390951097,,
"g1109525-d1319008","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Dromore', 'Dromore Restaurants', 'Phuns Welcome']","Phuns Welcome","Unclaimed",3.5,"June 2, 2022","18 Market Square, Dromore BT25 1AW Northern Ireland",54.4145,-6.1483,"#7 of 9 Restaurants in Dromore","#2 of 4 Fast Food in Dromore",36,0,0,,"Chinese, Fast Food","Lunch, Dinner",,"Takeout","True","True",30,35,30,30,10,8,8,3,7,"English (36)","g1109525-d1319008","in rating","$$ - $$$","Chinese, Fast Food, Cantonese",36,0,36,"Restaurants",,,,,0,"no_website","no_website",,,0,"g1109525-d1319008",0.287816609023139,,
"g663130-d6407958","['Europe', 'Bulgaria', 'Burgas Province', 'Pomorie', 'Pomorie Restaurants', 'Chichovcy']","Chichovcy","Unclaimed",4,"December 14, 2022","Knyaz Boris st., I 93 Pazarna st., Pomorie 8200 Bulgaria",42.559772,27.637491,"#11 of 37 Restaurants in Pomorie","#11 of 37 Restaurants in Pomorie",68,0,,,"Eastern European, Seafood, Central European","Lunch, Dinner","Vegetarian Friendly","Seating, Serves Alcohol, Table Service, Takeout, Reservations","False","False",45,45,45,45,28,22,12,1,5,"Norwegian (1), Polish (1), Slovak (1), English (10), Hungarian (1), Russian (52), Portuguese (1), Finnish (1)","g663130-d6407958","in rating","$$ - $$$","Seafood, Eastern European, Central European",10,58,0,"Restaurants","http://bg-bg.facebook.com/pages/%D0%A0%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD%D1%82-%D0%A7%D0%B8%D1%87%D0%BE%D0%B2%D1%86%D0%B8/145363302269973","September 2, 2017",,"About
See all
Pomorie, Bulgaria
87 people like this
87 people follow this
991 people checked in here
Restaurant",2017,"facebook","online",,,0,"g663130-d6407958",0.918116191169247,,
"g1788899-d4701068","['Europe', 'Bulgaria', 'Burgas Province', 'Lozenets', 'Lozenets Restaurants', 'Sezoni']","Sezoni","Unclaimed",4,"July 30, 2022","Georgi Kondolov Str. 23, Lozenets 8277 Bulgaria",42.208725,27.805756,"#2 of 23 Restaurants in Lozenets","#2 of 4 Eastern European in Lozenets",51,0,,,"Eastern European, Seafood, European","Lunch, Dinner, Breakfast, Brunch","Vegetarian Friendly","Reservations, Outdoor Seating, Serves Alcohol, Takeout, Seating, Table Service","True","True",50,45,45,,26,15,4,2,4,"Polish (1), Czech (1), German (1), Russian (11), English (37)","g1788899-d4701068","in rating","$$ - $$$","Seafood, European, Eastern European",37,14,0,"Restaurants","http://rarerhk.com/",,,,0,"non-facebook","unavailable",,,0,"g1788899-d4701068",0.693166599143297,,
"g736869-d8360087","['Europe', 'Bulgaria', 'Burgas Province', 'Ravda', 'Ravda Restaurants', 'Kremi']","Kremi","Unclaimed",4.5,"August 6, 2022","Ulitsa Kraybrezhna, Ravda 8238 Bulgaria",42.640236,27.677286,"#6 of 24 Restaurants in Ravda","#4 of 12 Seafood in Ravda",35,0,,,"Seafood","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Seating, Table Service, Takeout, Reservations","False","False",45,45,45,,22,8,2,0,3,"Spanish (1), English (11), Russian (18), Hungarian (1), Turkish (1), Polish (3)","g736869-d8360087","in rating","$","Seafood, Vegetarian Friendly, Vegan Options",11,24,0,"Restaurants",,,,,0,"no_website","no_website",,,0,"g736869-d8360087",0.456367372535169,,
"g445040-d10720211","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Lisburn', 'Lisburn Restaurants', ""Taylor's Ice Cream""]","Taylor's Ice Cream","Unclaimed",4,"May 28, 2022","27 Sloan Street, Lisburn BT27 5AG Northern Ireland",54.50969,-6.03633,"#1 of 3 Desserts in Lisburn","#1 of 3 Dessert in Lisburn",41,0,0,,"Cafe","Lunch, Dinner",,"Takeout, Wheelchair Accessible","True","True",40,40,40,,23,10,3,1,4,"English (41)","g445040-d10720211","in rating","$","Dessert, Cafe",41,0,41,"Desserts","http://www.taylorsicecream.com/",,,,0,"non-facebook","unavailable",,,0,"g445040-d10720211",0.227292524417862,,
"g499086-d3915910","['Europe', 'Bulgaria', 'Burgas Province', 'Sunny Beach', 'Sunny Beach Restaurants', 'Laguna Beach']","Laguna Beach","Unclaimed",4.5,"July 26, 2022","8420 Nessebar, Burgas, Bulgaria Central beach of Sunny beach, Sunny Beach Bulgaria",42.686653,27.712727,"#66 of 180 Restaurants in Sunny Beach","#18 of 35 International in Sunny Beach",37,0,,,"International, Pub","Lunch, Breakfast, Dinner",,"Outdoor Seating, Serves Alcohol, Table Service","True","False",45,45,45,,21,11,2,1,2,"French (2), English (25), Norwegian (1), Russian (4), Finnish (2), Polish (3)","g499086-d3915910","in rating","$","International, Pub",25,12,0,"Restaurants","http://www.facebook.com/pages/Laguna-beach-Sunny-beach/263782013726958",,,,0,"facebook","unavailable",,,0,"g499086-d3915910",0.388922152109444,,
"g189934-d1903905","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Sushibar']","Sushibar","Unclaimed",4,"August 21, 2022","Uudenmaankatu 15, Helsinki 00120 Finland",60.164364,24.940329,"#427 of 1,407 Restaurants in Helsinki","#26 of 73 Sushi in Helsinki",38,0,0,,"Japanese, Sushi","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Seating, Serves Alcohol, Takeout, Table Service","False","False",40,40,35,,13,16,4,4,1,"English (25), Norwegian (1), Korean (1), Russian (2), Finnish (3), Japanese (4), Spanish (1), German (1)","g189934-d1903905","in rating","$$ - $$$","Japanese, Sushi, Vegetarian Friendly",25,13,3,"Restaurants","http://www.sushibar.fi/",,,,0,"non-facebook","unavailable",,,0,"g189934-d1903905",0.927994278259575,,
