"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","id_destination","status","price_category","top_tags","English","non-English","local","type","last_update","facebook_text","description","fb_last_update_year","website_type","website_status","fb_rating","fb_reviews","fb_followers","website","rand","Closed-open","comment"
"g189922-d2048542","['Europe', 'Finland', 'Lapland', 'Rovaniemi', 'Rovaniemi Restaurants', 'Rantasipi Pohjanhovi']","Rantasipi Pohjanhovi","Claimed",3.5,"August 10, 2021","Pohjanpuistikko 2, Rovaniemi 96200 Finland",66.50228,25.73769,"#54 of 90 Restaurants in Rovaniemi","#27 of 35 Scandinavian in Rovaniemi",54,0,0,,"Scandinavian, European","Breakfast, Dinner",,"Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service","False","True",40,40,35,,9,25,13,4,3,"Russian (4), Norwegian (1), Spanish (1), Dutch (3), Finnish (9), German (4), English (20), Swedish (3), French (1), Italian (8)","g189922-d2048542","in rating","$$ - $$$","European, Scandinavian",20,34,9,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.rantasipi.fi/",0.56078125257045,,
"g189922-d1939288","['Europe', 'Finland', 'Lapland', 'Rovaniemi', 'Rovaniemi Restaurants', 'Christmas House Restaurant & Coffee Bar']","Christmas House Restaurant & Coffee Bar","Unclaimed",3.5,"November 30, 2021","Tahtikuja 2, Arctic Circle Napapiirin matkailualue, Rovaniemi 96930 Finland",66.54305,25.842464,"#36 of 90 Restaurants in Rovaniemi","#36 of 90 Restaurants in Rovaniemi",118,0,0,,"European, Scandinavian","Breakfast, Lunch, Dinner",,"Seating, Wheelchair Accessible, Serves Alcohol, Free Wifi, Reservations, Highchairs Available, Table Service","True","True",35,35,35,35,26,41,34,9,8,"Thai (1), German (5), Korean (3), Portuguese (1), Chinese (Sim.) (17), Polish (2), Finnish (5), Italian (24), Spanish (6), Swedish (2), Chinese (Trad.) (15), Japanese (4), English (32), Russian (7), French (15)","g189922-d1939288","in rating","$$ - $$$","European, Scandinavian",32,107,5,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.christmashouse.fi/ravintola_en.html",0.783329969504848,,
"g186470-d7264871","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Hope Cafe']","Hope Cafe","Claimed",3,"March 16, 2020","McClay Lbirary, Queen's University 10 College Park, Belfast BT7 1LP Northern Ireland",54.583984,-5.9322,"#134 of 172 Quick Bites in Belfast","#134 of 172 Quick Bites in Belfast",30,0,0,,"Cafe","Lunch, Brunch, Breakfast, Dinner",,"Takeout, Seating, Wheelchair Accessible","True","True",30,25,20,,2,8,8,7,5,"English (30)","g186470-d7264871","in rating","$$ - $$$","Quick Bites, Cafe",30,0,30,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://www.qub.ac.uk/sites/EatAtQueens/WheretoEat/HOPECafe",0.604970702202991,,
"g189948-d776293","['Europe', 'Finland', 'Pirkanmaa', 'Tampere', 'Tampere Restaurants', 'Pancho Villa']","Pancho Villa","Unclaimed",3.5,"September 11, 2020","Haemeenkatu 23, Tampere 33200 Finland",61.49723,23.75705,"#177 of 403 Restaurants in Tampere","#1 of 1 Central American in Tampere",49,0,0,,"Mexican, South American, Central American","Lunch, Dinner",,"Seating, Serves Alcohol, Table Service","True","True",35,30,30,30,7,13,17,10,2,"Russian (4), Swedish (1), English (29), Finnish (15)","g189948-d776293","in rating","$$ - $$$","Mexican, South American, Central American",29,20,15,"Restaurants",,,,0,"non-facebook","online",,,0,"http://panchovilla.fi/tampere-hameenkatu-23",0.636865633307025,,
"g209943-d1515939","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Windsor Restaurant']","Windsor Restaurant","Claimed",4.5,"March 12, 2020","Coagh Street Royal Hotel, Cookstown BT80 8NG Northern Ireland",54.64849,-6.743455,"#7 of 27 Restaurants in Cookstown","#7 of 27 Restaurants in Cookstown",52,0,0,,"Irish, British","Lunch, Dinner","Vegetarian Friendly, Gluten Free Options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Table Service","True","True",45,45,45,,35,9,1,5,2,"English (50), Dutch (1), French (1)","g209943-d1515939","in rating","$$ - $$$","Irish, British, Vegetarian Friendly",50,2,50,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.theroyal-hotel.com/dining",0.276646019425243,,
"g189934-d4698110","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Da Vinci Ristorante']","Da Vinci Ristorante","Unclaimed",3.5,"September 23, 2019","Mannerheimintie 22-24, Helsinki 00100 Finland",60.17038,24.93685,"#419 of 1,407 Restaurants in Helsinki","#56 of 140 Italian in Helsinki",75,0,0,,"Italian, Pizza, European","Lunch, Dinner",,"Seating, Takeout, Reservations, Serves Alcohol","False","True",40,35,35,35,18,28,17,7,5,"Japanese (1), German (4), Italian (7), Russian (17), Finnish (3), Spanish (2), French (1), English (40)","g189934-d4698110","in rating","$$ - $$$","Italian, Pizza, European",40,35,3,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.davinciristorante.fi",0.23278677999042,,
"g189934-d3268094","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Cafe Cardemumma']","Café Cardemumma","Unclaimed",4,"August 8, 2020","Kaarlenkatu 15 LH 99, Helsinki Finland",60.18658,24.950932,"#46 of 123 Coffee & Tea in Helsinki","#46 of 123 Coffee & Tea in Helsinki",31,0,0,,"Cafe, European, Scandinavian","Breakfast, Lunch, Brunch","Vegetarian Friendly, Vegan Options","Seating, Takeout","True","True",45,40,45,,10,15,4,1,1,"English (21), Japanese (1), Finnish (7), French (1), Russian (1)","g189934-d3268094","in rating","$$ - $$$","Cafe, European, Scandinavian",21,10,7,"Coffee & Tea",,,,0,"non-facebook","online",,,0,"http://www.cafecardemumma.fi",0.429441812913865,,
"g186470-d698043","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'apartment']","apartment","Claimed",3.5,"August 5, 2021","2 Donegall Square West, Belfast BT1 6JA Northern Ireland",54.596848,-5.931435,"#297 of 689 Restaurants in Belfast","#154 of 272 British in Belfast",539,0,0,"₪39 - ₪97","Bar, European, British, Pub, Wine Bar, Asian, Grill","Lunch, Dinner, Late Night, Drinks",,"Television, Full Bar, Reservations, Buffet, Seating, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Credit Cards, Table Service, Highchairs Available, Live Music","False","True",35,35,35,35,152,138,107,68,74,"Polish (1), English (538)","g186470-d698043","in rating","$$ - $$$","Bar, European, Asian",538,1,538,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.hellcat-maggies.com/",0.438037397805601,,
"g499087-d2293767","['Europe', 'Bulgaria', 'Varna Province', 'Golden Sands', 'Golden Sands Restaurants', 'Riviera Holiday Club Fish Restaurant']","Riviera Holiday Club Fish Restaurant","Claimed",4,"August 25, 2019","Riviera Holiday club, Golden Sands 9007 Bulgaria",43.272133,28.04,"#14 of 41 Restaurants in Golden Sands","#3 of 4 International in Golden Sands",49,0,,,"International","Dinner, Lunch","Vegetarian Friendly","Table Service","True","True",45,45,40,45,27,8,9,5,0,"English (9), Polish (1), Russian (32), Italian (1), German (5), Dutch (1)","g499087-d2293767","in rating","$$ - $$$","International, Vegetarian Friendly",9,40,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://rivierabulgaria.com/en/hotels/riviera-beach/restaurants",0.810527271591127,,
"g274924-d7929041","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Ruzinovska Klubovna']","Ružinovská Klubovňa","Claimed",3.5,"July 27, 2020","Herlianska 6, Bratislava 821 02 Slovakia",48.158165,17.156725,"#360 of 1,028 Restaurants in Bratislava","#11 of 16 Brew Pub in Bratislava",45,0,,"₪21 - ₪85","Bar, Brew Pub, Grill, Pub","Lunch, Dinner",,"Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Television, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Wheelchair Accessible, Accepts Credit Cards, Table Service","True","True",35,35,35,,17,11,7,6,4,"English (22), French (1), Czech (1), Slovak (21)","g274924-d7929041","in rating","$$ - $$$","Brew Pub, Bar, Grill",22,23,21,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.nasaklubovna.sk",0.22235909011215,,
"g3383633-d2562120","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Carl de Mumma']","Carl de Mumma","Unclaimed",4.5,"October 22, 2021","Radhustorget, Raseborg, Raseborg Municipality 10600 Finland",59.974445,23.435497,"#2 of 3 Desserts in Raseborg","#2 of 3 Dessert in Raseborg",40,0,0,,"Cafe","Breakfast",,"Takeout","True","True",45,45,45,40,17,21,2,0,0,"Norwegian (1), Spanish (1), Finnish (14), Swedish (6), English (16), French (1), Italian (1)","g3383633-d2562120","in rating","$$ - $$$","Dessert, Cafe",16,24,14,"Desserts",,,,0,"non-facebook","online",,,0,"http://www.carldemumma.com",0.287536199204624,,
"g189908-d866267","['Europe', 'Finland', 'Northern Savonia', 'Kuopio', 'Kuopio Restaurants', 'Golden Rax Pizzabuffet']","Golden Rax Pizzabuffet","Unclaimed",3.5,"February 21, 2020","Puijonkatu 19-21, Kuopio 70100 Finland",62.89216,27.68049,"#34 of 92 Restaurants in Kuopio","#4 of 12 Pizza in Kuopio",31,0,0,"₪28 - ₪61","Pizza","Lunch","Vegetarian Friendly, Vegan Options","Takeout, Buffet, Seating","True","True",35,35,40,35,7,7,13,4,0,"Japanese (1), English (10), Portuguese (1), Russian (5), Finnish (13), German (1)","g189908-d866267","in rating","$","Pizza, Vegetarian Friendly, Vegan Options",10,21,13,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.rax.fi/ravintolat/kuopio",0.905051006935537,,
"g189932-d887188","['Europe', 'Finland', 'Uusimaa', 'Espoo', 'Espoo Restaurants', ""Chico's Sello""]","Chico's Sello","Unclaimed",3,"July 9, 2021","Leppävaarankatu 3-9,, Espoo Finland",60.21802,24.810974,"#204 of 220 Restaurants in Espoo","#13 of 17 American in Espoo",74,0,0,,"American","Lunch",,"Reservations, Seating, Highchairs Available, Serves Alcohol, Table Service, Buffet, Wheelchair Accessible","False","True",30,35,30,30,4,17,29,12,12,"Finnish (41), Russian (1), English (32)","g189932-d887188","in rating","$$ - $$$","American",32,42,41,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.raflaamo.fi/fi/espoo/chicos-sello",0.062700434587896,,
"g209954-d2027621","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Kilkeel', 'Kilkeel Restaurants', 'silent valley cafe']","silent valley cafe","Unclaimed",4,"October 5, 2021","Silent Valley and Ben Crom Reservoir Head Rd, Kilkeel Northern Ireland",54.08867,-5.93026,"#5 of 15 Restaurants in Kilkeel","#2 of 5 Cafe in Kilkeel",34,0,0,"₪8 - ₪64","Cafe","Breakfast, Lunch",,"Seating, Takeout, Highchairs Available","False","True",45,45,45,40,16,11,4,2,1,"English (34)","g209954-d2027621","in rating","$","Cafe",34,0,34,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.niwater.com/siteFiles/resources/pdf/Education/Silent%20Valley%20DL%20V9%20for%20web.pdf",0.385690975468606,,
"g189951-d1101891","['Europe', 'Finland', 'Ostrobothnia', 'Vaasa', 'Vaasa Restaurants', 'Restaurant Bacchus']","Restaurant Bacchus","Claimed",4.5,"December 13, 2021","Rantakatu 4, Vaasa 65100 Finland",63.097145,21.601852,"#13 of 77 Restaurants in Vaasa","#12 of 38 European in Vaasa",52,0,0,,"Scandinavian, European","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Reservations, Seating, Free Wifi, Table Service","True","True",40,40,35,,28,15,6,1,2,"Finnish (14), English (22), French (1), Swedish (14), Russian (1)","g189951-d1101891","in rating","$$ - $$$","European, Scandinavian, Vegetarian Friendly",22,30,14,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.bacchus.fi",0.465488853864372,,
"g227603-d8360661","['Europe', 'Finland', 'South Karelia', 'Lappeenranta', 'Lappeenranta Restaurants', 'Tuen Grilli']","Tuen Grilli","Unclaimed",4,"November 16, 2020","Standertskjoeldinkatu 1b, Lappeenranta 53200 Finland",61.06358,28.23197,"#13 of 92 Restaurants in Lappeenranta","#13 of 92 Restaurants in Lappeenranta",63,0,0,,"Fast Food, Barbecue","Lunch","Vegetarian Friendly, Vegan Options","Takeout, Outdoor Seating, Seating","True","True",45,45,45,,35,14,8,5,1,"Russian (2), Dutch (1), Finnish (45), English (15)","g227603-d8360661","in rating","$","Fast Food, Barbecue, Vegetarian Friendly",15,48,45,"Restaurants",,,,0,"non-facebook","online",,,0,"http://tuengrilli.fi",0.64478668035008,,
"g734623-d815099","['Europe', 'Finland', 'Pirkanmaa', 'Kangasala', 'Kangasala Restaurants', 'Aryana']","Aryana","Claimed",4,"July 30, 2021","Lentolankuja 2, Kangasala 36220 Finland",61.472595,23.986961,"#2 of 19 Restaurants in Kangasala","#1 of 3 International in Kangasala",38,0,0,,"Steakhouse, International, Middle Eastern, Afghan","Lunch, Dinner",,"Reservations, Seating, Table Service, Buffet, Validated Parking, Wheelchair Accessible, Serves Alcohol, Accepts Credit Cards","True","True",45,45,45,,16,14,5,3,0,"English (14), Finnish (24)","g734623-d815099","in rating","$$ - $$$","Steakhouse, International, Middle Eastern",14,24,24,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.aryana.fi",0.66310994932428,,
"g294452-d3600504","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'La Casa Latina']","La Casa Latina","Claimed",3,"June 21, 2020","Geo Milev Street 69, Sofia 1111 Bulgaria",42.691387,23.32061,"#1,085 of 1,226 Restaurants in Sofia","#2 of 3 Central American in Sofia",49,0,,"₪42 - ₪85","Latin, Mexican, Caribbean, Spanish, Cuban, Central American","Lunch, Dinner",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service","True","True",30,35,30,30,10,9,10,7,13,"Spanish (2), Swedish (1), Dutch (1), English (35), French (3), Italian (5), Russian (2)","g294452-d3600504","in rating","$$ - $$$","Mexican, Caribbean, Latin",35,14,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.lacasalatinabg.com/en-index.html",0.749792814487591,,
"g189948-d3820367","['Europe', 'Finland', 'Pirkanmaa', 'Tampere', 'Tampere Restaurants', 'Poro']","Poro","Claimed",3.5,"April 9, 2020","Hatanpään valtatie 1, Tampere 33100 Finland",61.49569,23.766064,"#151 of 403 Restaurants in Tampere","#47 of 66 Scandinavian in Tampere",66,0,0,,"European, Scandinavian","Lunch, Dinner, Brunch, Drinks",,"Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Table Service","True","True",35,35,35,35,15,20,19,7,5,"Russian (4), Norwegian (1), Spanish (3), Finnish (24), English (34)","g189948-d3820367","in rating","$$ - $$$","European, Scandinavian",34,32,24,"Restaurants","October, 2023","Poron Isänpäivän Brunssi Sunnuntaina 12.11.2023! 
Pöytävaraukset klo 12 alkaen!
Pöytävaraukset: dinnerbooking.com tai poro@ravintola.fi.… See more","Intro
Poro Tampere
Page · Bar
Hatanpään valtatie 1, Tampere, Finland
+358 3 2134585
some@email.com
tampereelle.fi
Closed now
Dine-in · Outdoor seating
Price Range · $$
Rating · 4.5 (78 Reviews)",2023,"facebook","online",4.5,78,12000,"https://www.facebook.com/ravintolaporo/",0.222177361603826,,
"g294452-d8070784","['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'Haiku Sushi']","Haiku Sushi","Claimed",5,"September 17, 2021","st. Sv. Teodosiy Tarnovski 60 Lozenets, Sofia 1407 Bulgaria",42.672375,23.326048,"#68 of 1,226 Restaurants in Sofia","#68 of 1,226 Restaurants in Sofia",63,0,,"₪21 - ₪149","Sushi, Japanese, Asian, Seafood","Lunch, Dinner, Drinks","Vegetarian Friendly, Vegan Options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Accepts Discover, Digital Payments, Accepts Credit Cards, Table Service","True","True",50,50,50,,58,5,0,0,0,"Russian (1), Dutch (2), Hebrew (1), Italian (7), Turkish (1), German (3), English (49)","g294452-d8070784","in rating","$$ - $$$","Japanese, Seafood, Sushi",49,15,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://haikusushi.bg",0.352406314341351,,
"g799598-d12363123","['Europe', 'Slovakia', 'Trencin Region', 'Nove Mesto nad Vahom', 'Nove Mesto nad Vahom Restaurants', 'Rich Burgers']","Rich Burgers","Claimed",4.5,"October 19, 2020","Sportova 23 P, Nove Mesto nad Vahom 91501 Slovakia",48.757256,17.819092,"#1 of 11 Restaurants in Nove Mesto nad Vahom","#1 of 1 Mexican in Nove Mesto nad Vahom",36,0,,"₪17 - ₪34","Mexican, American, Barbecue, Diner","Lunch, Dinner, Drinks",,"Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Cash Only, Table Service","True","True",50,45,50,,29,3,4,0,0,"Polish (1), Czech (3), Slovak (23), English (9)","g799598-d12363123","in rating","$","Mexican, American, Barbecue",9,27,23,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.richburger.sk",0.697932250099257,,
"g303648-d12806028","['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Zlata Ribka Cafe']","Zlata Ribka Cafe","Unclaimed",3.5,"October 25, 2019","Ivan Vazov St. 37, Nessebar 8230 Bulgaria",42.657604,27.716164,"#94 of 144 Restaurants in Nessebar","#33 of 48 Eastern European in Nessebar",31,0,,,"Eastern European, Seafood","Dinner",,"Table Service, Takeout, Seating","False","True",40,35,45,,9,7,8,3,4,"Norwegian (2), Slovak (1), English (8), Russian (20)","g303648-d12806028","in rating","$$ - $$$","Seafood, Eastern European",8,23,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.restaurant.bg/restoranti/restorant-zlatna-ribka-golden-fish-nesebar-4396",0.697303512133658,,
"g499086-d8358643","['Europe', 'Bulgaria', 'Burgas Province', 'Sunny Beach', 'Sunny Beach Restaurants', 'Wok Chinese Restaurant']","Wok Chinese Restaurant","Claimed",3.5,"February 11, 2020","Tourist Village Elit, Sunny Beach 8240 Bulgaria",42.708317,27.722742,"#102 of 180 Restaurants in Sunny Beach","#102 of 180 Restaurants in Sunny Beach",45,0,,,"Chinese, Asian","Lunch, Dinner","Vegetarian Friendly","Takeout, Reservations, Seating, Serves Alcohol, Table Service","True","True",40,40,35,,19,9,5,1,11,"Norwegian (1), Danish (1), Swedish (1), English (38), Russian (4)","g499086-d8358643","in rating","$$ - $$$","Chinese, Asian, Vegetarian Friendly",38,7,0,"Restaurants","May 28, 2023",,"Intro
Rozi Darrbarr is an Indian restaurant in Mauritius. It has been founded in 1996.
Page · Indian Restaurant
Port Louis, Mauritius
+230 210 4732
some@email.com
Closing Soon
Dine-in · Outdoor seating · In-store pickup
Price Range · $$
Rating · 4.0 (802 Reviews)",2023,"facebook","online",4,802,22000,"http://www.facebook.com/RoziDarrbarr/",0.415370284114033,,
"g666965-d2304408","['Europe', 'Slovakia', 'Trnava Region', 'Dunajska Streda', 'Dunajska Streda Restaurants', 'Restauracia Villa Rosa']","Reštaurácia Villa Rosa","Claimed",4.5,"May 6, 2021","Jesenskeho 6, Dunajska Streda 929 01 Slovakia",47.99537,17.61326,"#1 of 12 Restaurants in Dunajska Streda","#1 of 12 Restaurants in Dunajska Streda",73,0,,"₪17 - ₪115","European, Central European","Breakfast, Lunch, Dinner, Drinks","Vegetarian Friendly, Vegan Options","Reservations, Outdoor Seating, Seating, Parking Available, Serves Alcohol, Free Wifi, Table Service, Highchairs Available","True","True",50,45,45,,50,16,5,2,0,"English (22), Swedish (1), Dutch (2), Czech (5), Spanish (1), Hungarian (6), Italian (4), French (2), Slovak (27), German (3)","g666965-d2304408","in rating","$$ - $$$","European, Central European, Vegetarian Friendly",22,51,27,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.villarosa.sk",0.777578036300838,,
"g189949-d9819911","['Europe', 'Finland', 'Southwest Finland', 'Turku', 'Turku Restaurants', 'Sushi Panda']","Sushi Panda","Claimed",4,"April 17, 2021","Linnankatu 13, Turku 20100 Finland",60.45008,22.268677,"#6 of 28 Quick Bites in Turku","#6 of 28 Quick Bites in Turku",97,0,0,"₪17 - ₪86","Japanese, Sushi, Asian","Lunch, Dinner, Late Night","Vegetarian Friendly, Vegan Options, Gluten Free Options","Delivery, Takeout, Reservations, Seating, Wheelchair Accessible, Table Service","True","True",40,45,40,,42,36,12,1,6,"Italian (2), Hebrew (1), English (29), Swedish (2), Polish (1), Spanish (1), Finnish (61)","g189949-d9819911","in rating","$$ - $$$","Quick Bites, Japanese, Sushi",29,68,61,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://www.sushipanda.fi",0.670672506792471,,
"g186470-d8788077","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Loft in the Square']","Loft in the Square","Claimed",4.5,"June 16, 2021","16 Kings Square Above 'Bright Living', Belfast BT5 7EA Northern Ireland",54.58983,-5.844063,"#20 of 97 Coffee & Tea in Belfast","#20 of 97 Coffee & Tea in Belfast",40,0,0,,"Cafe, British","Lunch, Breakfast, Brunch","Vegetarian Friendly, Vegan Options","Seating","False","True",45,45,40,,26,9,2,1,2,"English (40)","g186470-d8788077","in rating","$$ - $$$","Cafe, British, Vegetarian Friendly",40,0,40,"Coffee & Tea",,,,0,"non-facebook","online",,,0,"http://loftonthesquare.co.uk",0.983397483592853,,
"g189950-d3468596","['Europe', 'Finland', 'Southwest Finland', 'Uusikaupunki', 'Uusikaupunki Restaurants', 'Kahveli']","Kahveli","Unclaimed",3.5,"October 11, 2021","Aittaranta 4, Uusikaupunki 23500 Finland",60.798504,21.411112,"#5 of 20 Restaurants in Uusikaupunki","#2 of 3 Bar in Uusikaupunki",58,0,0,,"European, Bar, Pub, Scandinavian","Dinner, Lunch",,"Reservations, Outdoor Seating, Seating, Table Service","True","True",35,40,35,,9,27,10,7,5,"Finnish (36), English (16), Swedish (2), German (3), Russian (1)","g189950-d3468596","in rating","$$ - $$$","Bar, European, Pub",16,42,36,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.kirsta.fi",0.681206129491329,,
"g189946-d4547198","['Europe', 'Finland', 'Satakunta', 'Rauma', 'Rauma Restaurants', 'Waha Tallbo restaurant']","Waha Tallbo restaurant","Unclaimed",4,"July 19, 2020","Vanhankirkonkatu 3, Rauma 26100 Finland",61.127647,21.509083,"#11 of 33 Restaurants in Rauma","#8 of 12 European in Rauma",33,0,0,,"European, Scandinavian","Lunch, Dinner, Brunch","Vegetarian Friendly","Reservations, Seating, Table Service","False","False",40,40,40,,10,18,4,0,1,"French (2), Japanese (1), Finnish (15), English (15)","g189946-d4547198","in rating","$$ - $$$","European, Scandinavian, Vegetarian Friendly",15,18,15,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.tallbo-ravintolat.com/?s=koti",0.341711399145424,,
"g295391-d15683794","['Europe', 'Bulgaria', 'Plovdiv Province', 'Plovdiv', 'Plovdiv Restaurants', 'La Dolce Vita']","La Dolce Vita","Claimed",5,"April 5, 2021","Kolyu Ficheto 1E, Plovdiv 4000 Bulgaria",42.15998,24.749897,"#37 of 310 Restaurants in Plovdiv","#37 of 310 Restaurants in Plovdiv",30,0,,"₪34 - ₪212","Mediterranean, European, Eastern European, Central European","Breakfast, Lunch, Dinner, Drinks","Vegetarian Friendly, Vegan Options","Reservations, Serves Alcohol, Table Service, Outdoor Seating, Seating, Television, Wine and Beer, Free Wifi, Accepts Credit Cards","True","True",50,50,50,,30,0,0,0,0,"Turkish (3), Italian (1), Russian (1), English (24), Greek (1)","g295391-d15683794","in rating","$$ - $$$","Mediterranean, European, Eastern European",24,6,0,"Restaurants","October, 2023","За душевна, уютна и романтична вечер в ресторант @ladolcevita_plovdiv
За резервации:
:0893862222
#restaurant #plovdiv #october #wine #pumpkin #wednesday","Intro
Класически ресторант.
Page · European Restaurant
ул. Колю Фичето 1Е, Plovdiv, Bulgaria
+359 89 386 2222
some@email.com
Closed now
Dine-in · Outdoor seating
Price Range · $
Rating · 4.3 (168 Reviews)
Offers free Wi-Fi",2023,"facebook","online",,,5300,"https://www.facebook.com/%D0%A0%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD%D1%82-La-Dolce-Vita-424590594611850/",0.945595226017758,,
"g189929-d7282379","['Europe', 'Finland', 'Northern Ostrobothnia', 'Oulu', 'Oulu Restaurants', 'Noodle Bar 9']","Noodle Bar 9","Claimed",4.5,"September 19, 2021","Merikoskenkatu 9, Oulu 90500 Finland",65.025444,25.469763,"#5 of 9 Quick Bites in Oulu","#5 of 9 Quick Bites in Oulu",59,0,0,"₪34 - ₪72","Asian, Thai, Fusion","Lunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","Takeout, Seating, Highchairs Available, Accepts Credit Cards, Free off-street parking","True","True",40,45,40,,32,19,2,4,2,"Thai (1), English (29), Finnish (29)","g189929-d7282379","in rating","$","Quick Bites, Asian, Thai",29,30,29,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://www.noodlebar9.fi",0.864211049396545,,
"g1183475-d8564250","['Europe', 'Slovakia', 'Zilina Region', 'Besenova', 'Besenova Restaurants', 'Gazdovsky Dvor']","Gazdovsky Dvor","Claimed",4,"September 5, 2020","Besenova Slovakia",49.10858,19.446693,"#1 of 2 Restaurants in Besenova","#1 of 2 Restaurants in Besenova",55,0,,,"Central European, Barbecue, European","Lunch, Dinner",,"Reservations, Seating, Table Service","False","True",45,40,45,,29,16,1,5,4,"English (11), Hebrew (1), Polish (10), Russian (2), German (1), Czech (8), Japanese (1), Slovak (21)","g1183475-d8564250","in rating","$$ - $$$","Barbecue, European, Central European",11,44,21,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.gazdovskydvor.com/",0.825711955782026,,
"g274934-d2725648","['Europe', 'Slovakia', 'Presov Region', 'Novy Smokovec', 'Novy Smokovec Restaurants', 'Restauracia Svist']","Restauracia Svist","Claimed",3.5,"October 12, 2020","Novy Smokovec 32, Novy Smokovec 062 01 Slovakia",49.138134,20.21851,"#1 of 3 Restaurants in Novy Smokovec","#1 of 3 Restaurants in Novy Smokovec",103,0,,,"European, Eastern European, Central European","Dinner, Lunch",,"Reservations, Seating, Serves Alcohol, Table Service, Outdoor Seating, Highchairs Available","True","True",40,40,40,35,33,36,13,8,13,"Slovak (30), Dutch (1), Russian (6), Czech (2), Polish (7), German (3), English (54)","g274934-d2725648","in rating","$$ - $$$","European, Eastern European, Central European",54,49,30,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.kupelens.sk/sk/restauracia-svist",0.543254331685603,,
